@relation statAttr

@attribute count(AB) numeric
@attribute count(BC) numeric
@attribute 'normalized count(AB)' numeric
@attribute 'normalized count(BC)' numeric
@attribute PMI(AB) numeric
@attribute PMI(BC) numeric
@attribute entropy(AB) numeric
@attribute entropy(BC) numeric
@attribute 'jaccard similarity(AB)' numeric
@attribute 'jaccard similarity(BC)' numeric
@attribute 'NMS similarity(AB)' numeric
@attribute 'NMS similarity(BC)' numeric
@attribute 'ontology mentioned(AB)' numeric
@attribute 'ontology mentioned(BC)' numeric
@attribute frequency(B) numeric
@attribute 'neighbor count(B)' numeric
@attribute novel(B) numeric
@attribute 'time to indication(AB)' numeric
@attribute 'time to indication(BC)' numeric
@attribute label {important,unimportant}

@data
2,3,0.222222,0.3,-1.33363,-0.634639,0.346574,0.318257,0.001424,0.000255,0.072117,0,0,0,27296,3012,1,1,7,important
26,49,0.5,0.433628,2.151501,3.078751,0.274191,0.156235,0.002304,0.005495,0.178118,0.307356,0,0,10876,1378,1,1,1,important
4,12,0.363636,0.4,-0.558044,0.834095,0.281168,0,0.000345,0.001256,0,0.048414,0,0,25136,2446,1,2,7,important
26,3,0.20155,0.428571,0.919415,-0.946543,0.262232,0,0.001943,0.000294,0.104592,0,0,0,37287,2791,1,2,6,important
4,24,0.173913,0.26087,-0.499133,1.586152,0.346574,0.253321,0.001151,0.002959,0.04747,0.188737,0,0,23698,2497,1,4,4,important
1,1,0.111111,1,-0.894334,-0.600808,0,0,0.000455,0.000184,0,0,0,0,8796,1032,1,9,31,important
1,1,0.5,1,1.810991,2.104518,0,0,0.000183,0.00056,0.067232,0.189894,0,0,588,250,1,2,52,important
1,5,0.166667,0.185185,-0.914257,0.988707,0,0,0.000522,0.000439,0,0,0,0,8973,1424,1,12,6,important
1,5,0.333333,0.16129,-1.927366,-0.024402,0,0.336506,0.000233,0.000704,0,0,0,0,24713,2386,1,4,4,important
1,1,0.2,0.125,-0.199822,0.093704,0,0,0.000266,0.000135,0,0,0,0,4392,722,1,14,17,important
3,1,0.3,0.25,1.493156,0.68807,0.366204,0,0.002001,0.00029,0.232697,0,0,0,2424,683,1,1,15,important
3,1,0.073171,0.090909,0.687926,-0.11716,0,0,0.001323,0.000122,0.144936,0,0,0,5423,1069,1,9,9,important
1,1,0.2,0.2,0.968809,1.262335,0,0,0.00035,0.000357,0.099958,0.102423,0,0,1365,288,1,3,3,important
3,3,0.136364,0.230769,-0.787617,-0.494091,0.366204,0,0.000691,0.000509,0,0,0,0,23717,2649,1,3,22,important
2,2,0.333333,0.333333,0.386327,0.679853,0,0,0.000129,0.000522,0,0.031463,0,0,4888,813,1,23,18,important
2,10,0.133333,0.434783,0.643651,2.546615,0.346574,0.272225,0.000504,0.004872,0.020365,0.332589,0,0,3779,1063,1,11,4,important
14,30,0.148936,0.4,-1.494615,-0.438949,0.238311,0.282,0.000965,0.000667,0,0,0,1,224446,7818,1,1,1,important
10,2,0.285714,0.25,2.428501,1.112589,0.162541,0,0.000928,0.000403,0.114531,0.003246,0,0,3171,805,1,5,3,important
2,1,0.25,0.2,-1.281171,-1.680792,0.346574,0,0.000085,0.000042,0,0,0,0,25901,2112,1,11,13,important
1,1,0.2,0.25,0.701666,0.995192,0,0,0.000155,0.000157,0,0,0,0,1783,476,1,3,41,important
2,1,0.125,0.5,1.144558,0.744937,0.346574,0,0.000315,0.00016,0.028685,0,0,0,2290,668,1,3,16,important
1,5,0.2,0.25,1.275971,3.178935,0,0.250201,0.000173,0.001233,0.008864,0.237801,0,0,1004,324,1,1,1,important
1,17,0.142857,0.293103,-2.225204,0.901536,0,0.217552,0.000374,0.001392,0,0.058412,0,0,33287,2161,1,10,1,important
1,7,0.5,0.189189,-1.132104,1.107332,0,0.318567,0.001712,0.002018,0.151297,0.17675,0,0,11157,1228,1,1,3,important
1,8,0.071429,0.32,-1.715119,0.657849,0,0.281168,0.000961,0.001996,0.023328,0.133335,0,0,19987,2260,1,11,7,important
5,3,0.238095,0.272727,1.862643,1.645343,0.250201,0.318257,0.000844,0.001,0.11633,0.1394,0,0,2792,633,1,1,6,important
1,6,0.125,0.4,-0.549413,1.535872,0,0,0.000219,0.000775,0,0.055809,0,0,6230,1125,1,4,11,important
3,6,0.230769,0.428571,-1.393588,-0.406914,0.318257,0.310613,0.000661,0.000276,0,0,0,0,43474,3878,1,14,6,important
1,4,0.2,0.307692,-1.796427,-0.116607,0,0.281168,0.000196,0.000394,0,0,0,0,21680,1948,1,1,19,important
1,1,0.071429,0.090909,-1.381834,-1.088308,0,0,0.000493,0.000497,0,0,0,0,14322,1874,1,24,24,important
1,2,0.2,0.142857,-1.934865,-0.948191,0,0.346574,0.001094,0.000314,0.034385,0,0,1,24899,2306,1,5,2,important
1,4,0.071429,0.444444,-0.536489,1.143331,0,0,0.000126,0.00064,0,0.055071,0,0,6150,839,1,3,10,important
6,2,0.2,0.222222,-0.444439,-1.249525,0.312142,0.346574,0.000991,0.000207,0.009301,0,0,0,33655,2803,1,1,29,important
2,7,0.285714,0.28,-0.338038,1.208251,0.346574,0.341454,0.000305,0.001768,0,0.133231,0,0,10086,2740,1,10,3,important
1,1,1,0.333333,0.202234,0.49576,0,0,0.00028,0.000142,0,0,0,0,2938,781,1,1,2,important
9,2,0.25,0.5,1.138946,-0.071605,0.282895,0,0.001293,0.000174,0.097759,0,0,0,10363,1458,1,6,3,important
7,13,0.28,0.288889,1.111064,2.02363,0.299135,0.135595,0.000444,0.002428,0,0.195802,0,0,8288,1503,1,1,4,important
1,4,0.5,0.307692,-1.984651,-0.30483,0,0,0.000091,0.000867,0,0,0,0,26170,2441,1,17,3,important
1,1,0.125,0.25,0.133831,0.427357,0,0,0.000143,0.000146,0,0,0,0,3146,455,1,6,10,important
22,91,0.186441,0.315972,0.75228,2.465624,0.341348,0.202761,0.002337,0.003406,0.124699,0.18247,0,0,37290,3495,1,1,1,important
1,4,0.5,0.285714,-2.232448,-0.552627,0,0.281168,0.000332,0.000363,0,0,0,0,33529,3256,1,14,11,important
243,4,0.127559,0.095238,3.085922,-0.727319,0.166019,0.346574,0.031375,0.000339,0.513302,0,0,0,39929,3116,1,1,10,important
4,6,0.114286,0.25,-1.85489,-1.155898,0,0.337135,0.000707,0.000621,0,0,0,0,91941,4406,1,4,7,important
1,1,0.5,1,-1.791109,-1.497582,0,0,0.000188,0.000047,0,0,0,0,21565,2882,1,8,29,important
4,2,0.083333,0.5,0.454473,0.054852,0.281168,0,0.000877,0.000265,0.042323,0,0,0,9132,1588,1,5,36,important
3,6,0.333333,0.75,-0.295504,0.691169,0.318257,0.337135,0.001328,0.000607,0.071491,0,0,0,14499,2314,1,3,1,important
1,16,0.333333,0.355556,-3.646733,-0.580618,0,0.154471,0.000143,0.000306,0,0,0,0,137923,5702,1,1,1,important
5,5,0.3125,0.227273,-1.016765,-0.723239,0.333045,0.35164,0.00034,0.000651,0,0,0,0,49708,2814,1,5,18,important
1,9,0.083333,0.209302,-1.81117,0.67958,0,0.312296,0.000162,0.001035,0,0.030359,0,0,22002,2739,1,1,1,important
2,4,0.095238,0.266667,0.747278,1.733951,0.346574,0.281168,0.000541,0.000823,0.047162,0.104204,0,0,3407,761,1,1,3,important
1,1,0.333333,1,0.196126,0.489652,0,0,0.000544,0.000276,0.049352,0,0,0,2956,958,1,14,2,important
58,1,0.327684,0.5,1.480729,-2.286187,0.139663,0,0.001665,0.000157,0.077086,0,0,0,47450,3109,1,1,3,important
1,8,0.142857,0.363636,-0.920368,1.4526,0,0.188385,0.000277,0.001493,0,0.128613,0,0,9028,1275,1,10,2,important
17,1,0.163462,0.090909,1.844872,-0.694815,0.312874,0,0.005629,0.000078,0.304629,0,0,0,9663,2201,1,1,6,important
1,1,0.2,0.25,0.73822,1.031746,0,0,0.000166,0.000169,0,0,0,0,1719,424,1,11,12,important
1,7,0.333333,0.269231,-2.150437,0.088999,0,0.299135,0.000611,0.000922,0,0.003261,0,0,30889,1947,1,5,1,important
1,1,1,0.333333,0.308048,0.601575,0,0,0.000139,0.000564,0,0.06061,0,0,2643,528,1,6,53,important
2,1,0.222222,0.333333,-0.055564,-0.455185,0.346574,0,0.000284,0.000287,0,0,0,0,7604,1315,1,3,4,important
1,2,0.5,0.166667,-1.077394,-0.090721,0,0.346574,0.000457,0.000185,0,0,0,0,10563,1768,1,45,2,important
2,1,0.095238,0.333333,0.366877,-0.032744,0,0,0.000912,0.000264,0.108793,0,0,0,4984,657,1,6,10,important
1,1,0.142857,0.333333,-0.597668,-0.304142,0,0,0.000364,0.000491,0,0.009603,0,0,6538,938,1,4,9,important
1,3,0.2,0.75,0.086041,1.478179,0,0.318257,0.000135,0.000411,0,0.010761,0,0,3300,935,1,3,7,important
8,3,0.145455,0.214286,-0.032348,-0.719651,0.303252,0,0.001978,0.000288,0.106585,0,0,0,29718,3366,1,1,1,important
2,2,0.133333,1,-0.034029,0.259497,0,0.346574,0.004428,0.000311,0.300559,0,0,0,7442,1061,1,2,54,important
2,2,0.153846,0.5,-1.62327,-1.329744,0.346574,0,0.000532,0.000229,0,0,0,0,36466,2431,1,1,16,important
4,1,0.153846,0.25,0.083015,-1.009753,0.346574,0,0.001287,0.000072,0.079163,0,0,0,13240,2371,1,13,22,important
1,1,0.333333,0.5,-0.945633,-0.652107,0,0,0.000338,0.000171,0,0,0,0,9259,1185,1,1,5,important
22,8,0.2,0.666667,-0.294592,-1.012666,0.198518,0,0.000789,0.000637,0,0,0,0,106229,5155,1,1,5,important
5,2,0.333333,0.222222,-1.036387,-1.659151,0,0,0.000354,0.000228,0,0,0,0,50693,3104,1,1,31,important
5,3,0.142857,0.375,0.166199,-0.0511,0.250201,0,0.001376,0.000308,0.0948,0,0,0,15229,1147,1,1,8,important
1,3,0.2,0.142857,-1.654691,-0.262553,0,0,0.000515,0.00033,0,0,0,0,18815,3190,1,6,1,important
3,4,0.6,0.5,0.606508,1.187717,0.318257,0.346574,0.000466,0.000945,0,0.094122,0,0,5883,920,1,15,1,important
8,1,0.2,0.111111,-0.058453,-1.844369,0.288811,0,0.001177,0.000076,0.03165,0,0,0,30504,2562,1,1,8,important
5,1,0.625,1,2.780546,1.464635,0.316757,0,0.00034,0.000173,0.07649,0,0,0,1115,403,1,5,32,important
2,1,0.095238,0.333333,0.685532,0.285911,0.346574,0,0.001788,0.000647,0.196322,0.058479,0,0,3624,961,1,21,23,important
1,3,0.083333,0.428571,-1.460038,-0.067899,0,0,0.000199,0.000535,0,0,0,0,15487,1701,1,6,11,important
1,1,0.166667,0.5,0.903583,1.19711,0,0,0.000335,0.000171,0.067959,0,0,0,1457,436,1,19,49,important
3,1,0.230769,0.166667,1.924955,1.119869,0.366204,0,0.000836,0.00017,0.175197,0,0,0,1574,347,1,2,1,important
9,1,0.176471,0.1,?,-4.173978,0,0,0.000725,0.001335,0,0.02582,0,0,313396,4576,1,3,5,important
2,1,0.25,1,1.462085,1.062464,0,0,0.000313,0.000159,0.025862,0,0,0,1667,919,1,12,43,important
4,1,0.571429,0.5,2.870825,1.778056,0.346574,0,0.001079,0.000183,0.246709,0.048421,0,0,815,299,1,9,6,important
5,3,0.178571,0.1875,-0.428487,-0.645787,0.316757,0,0.000833,0.000239,0.001514,0,0,0,27602,2176,1,1,25,important
3,1,0.125,0.166667,-0.1646,-0.969686,0.366204,0,0.002036,0.000146,0.148356,0,0,0,12720,1103,1,1,10,important
13,1,0.19403,0.142857,1.363846,-0.907577,0.33792,0,0.003212,0.000079,0.222298,0,0,0,11954,1667,1,1,3,important
1,1,0.5,0.25,-0.641069,-0.347543,0,0,0.000093,0.000189,0,0,0,0,6828,1316,1,12,8,important
5,2,0.104167,0.1,0.400502,-0.222262,0.333045,0.346574,0.000711,0.001116,0.000298,0.068717,0,0,12048,1528,1,6,16,important
2,2,0.222222,0.222222,0.775558,1.069084,0,0.346574,0.000285,0.000434,0,0.033911,1,1,3312,638,1,9,21,important
1,2,0.125,0.5,-0.824781,0.161893,0,0,0.000099,0.0004,0,0,0,0,8205,1226,1,6,34,important
15,1,0.12,0.2,0.155445,-2.259079,0.272489,0,0.001459,0.000189,0.053753,0,0,0,46181,4009,1,2,1,important
8,2,0.16,1,1.072746,-0.020023,0.360732,0,0.001426,0.000479,0.103556,0,0,0,9842,2097,1,1,6,important
33,139,0.212903,0.425076,0.238092,1.969585,0.22039,0.229939,0.001167,0.002601,0.00972,0.130873,0,0,93539,6218,1,1,1,important
1,6,0.125,1,0.085738,2.171023,0,0.225281,0.000141,0.000716,0,0.096093,0,0,3301,1066,1,1,1,important
2,2,0.4,0.666667,0.273832,0.567358,0.346574,0.346574,0.000215,0.000217,0,0,0,0,5470,818,1,13,11,important
1,2,0.111111,1,0.509392,1.496065,0,0,0.000299,0.000304,0.001444,0.004179,0,0,2161,708,1,2,21,important
12,2,0.169014,0.166667,2.617467,1.119234,0.260011,0.346574,0.006673,0.001049,0.394319,0.157819,0,0,3150,628,1,1,28,important
3,1,0.125,0.166667,-0.059589,-0.864675,0,0,0.000354,0.000597,0,0.031558,0,0,11452,955,1,3,2,important
1,1,0.333333,0.5,-1.344198,-1.050672,0,0,0.000276,0.000139,0,0,0,0,13793,1530,1,4,1,important
3,5,0.214286,0.277778,-1.568274,-0.763922,0.318257,0,0.000441,0.001403,0,0.048499,0,0,51772,3454,1,1,5,important
2,1,0.1,1,1.733306,1.333685,0,0,0.000335,0.00017,0.066585,0,0,0,1271,335,0,2,14,important
10,6,0.149254,0.130435,-0.474441,-0.69174,0.271847,0.310613,0.001209,0.000364,0.028786,0,0,0,57800,2904,1,1,3,important
3,3,0.5,0.3,-1.66082,-1.367294,0.318257,0.318257,0.000289,0.000493,0,0,0,0,56792,3324,1,4,4,important
1,1,0.111111,0.5,-1.125269,-0.831743,0,0,0.000167,0.000421,0,0,0,0,11081,1771,1,17,30,important
19,11,0.145038,0.44,-0.717783,-0.970801,0.266837,0,0.000675,0.000229,0,0,0,0,140076,4021,1,1,8,important
5,18,0.227273,0.428571,-1.471772,0.102688,0.35164,0,0.000309,0.00102,0,0,0,0,78349,4179,1,4,2,important
1,3,0.2,0.136364,-1.706779,-0.314641,0,0.318257,0.000311,0.0005,0,0,0,0,19821,1748,1,8,24,important
1,6,0.1,0.285714,-2.941719,-0.856433,0,0.225281,0.000233,0.000981,0,0,0,0,68148,2952,1,10,3,important
8,1,0.177778,0.111111,0.2941,-1.491816,0.324772,0,0.002437,0.000179,0.160276,0,0,0,21441,1829,1,2,11,important
1,3,0.1,0.230769,-1.18355,0.208589,0,0.366204,0.000149,0.0003,0,0,0,0,11746,2085,1,7,4,important
2,1,0.333333,0.333333,2.828776,2.429155,0,0,0.000188,0.000191,0.100671,0.102933,0,0,425,178,1,7,21,important
2,1,0.2,1,-0.6905,-1.090121,0,0,0.000132,0.000133,0,0,0,0,14348,2115,1,28,23,important
5,5,0.138889,0.555556,-0.892377,-0.598851,0.333045,0.250201,0.00073,0.000632,0,0,0,0,43894,3237,1,1,3,important
4,1,0.333333,1,1.372352,0.279584,0,0,0.001239,0.000251,0.140875,0,0,0,3647,1424,1,6,1,important
3,1,0.375,1,0.447199,-0.357887,0.318257,0,0.000553,0.000224,0.007463,0,0,0,6899,1054,1,10,24,important
3,3,0.2,0.214286,0.571435,0.864961,0.366204,0.318257,0.000644,0.000434,0.024587,0,0,0,6093,1029,1,2,3,important
1,1,0.166667,0.25,-0.697307,-0.403781,0,0,0.000679,0.000294,0.017432,0,0,0,7223,713,1,5,7,important
1,1,0.166667,0.125,-0.826242,-0.532716,0,0,0.000291,0.000196,0,0,0,0,8217,1005,1,6,17,important
5,1,0.116279,0.111111,-0.10152,-1.417432,0.333045,0,0.001818,0.000244,0.118148,0,0,0,19904,1993,1,2,7,important
1,1,0.5,0.333333,-0.990512,-0.696986,0,0,0.000178,0.00027,0,0,0,0,9684,1491,1,7,14,important
1,3,0.142857,0.5,-1.923637,-0.531498,0,0,0.000227,0.000114,0,0,0,0,24621,2118,1,1,12,important
2,24,0.333333,0.545455,-0.746012,2.032421,0,0.220596,0.000468,0.001591,0,0.098341,0,0,15167,2376,1,1,1,important
4,1,0.142857,0.5,0.015483,-1.077285,0.346574,0,0.000835,0.000536,0.020361,0,0,0,14165,1469,1,3,3,important
3,3,0.214286,0.428571,-0.619754,-0.326227,0.366204,0.318257,0.00083,0.000445,0,0,0,0,20052,2462,1,4,12,important
9,1,0.1125,0.055556,1.674323,-0.229375,0.303722,0,0.001795,0.000121,0.186748,0,0,0,6067,960,1,7,25,important
1,1,0.25,0.333333,-0.856449,-0.562923,0,0,0.000663,0.000383,0.010538,0,0,0,8469,1157,1,6,14,important
1,1,0.1,0.166667,-1.520666,-1.22714,0,0,0.001617,0.00039,0.105246,0,0,0,16455,2347,1,9,23,important
5,3,0.185185,0.375,-1.750055,-1.967354,0.333045,0.318257,0.000221,0.000235,0,0,0,1,103488,4618,1,8,11,important
6,1,0.101695,0.125,0.541763,-0.95647,0.337135,0,0.002229,0.00018,0.182155,0,0,0,12553,1529,1,7,15,important
4,1,0.114286,0.2,-0.347266,-1.440034,0.346574,0,0.001787,0.000276,0.100736,0,0,0,20359,2783,1,3,7,important
3,2,0.25,1,2.372593,2.260654,0,0.346574,0.000862,0.000878,0.194158,0.196658,0,0,1006,456,1,2,9,important
4,5,0.235294,0.384615,0.769988,1.286657,0.281168,0.336506,0.000727,0.00063,0.037335,0.017891,0,0,6661,937,1,2,3,important
4,1,0.222222,0.142857,-0.240042,-1.332811,0.281168,0,0.000296,0.000074,0,0,0,0,18289,1730,1,1,27,important
32,2,0.153846,1,2.857569,0.378507,0.06953,0,0.004849,0.000574,0.304691,0,0,0,6607,1199,1,2,20,important
1,5,0.166667,0.294118,-0.156073,1.746891,0,0.316757,0.000256,0.00078,0,0.08509,0,0,4204,722,1,14,6,important
1,1,0.5,0.2,-2.492223,-2.198697,0,0,0.000452,0.000151,0,0,0,0,43475,2917,1,27,27,important
1,1,0.1,0.333333,-0.361555,-0.068029,0,0,0.000124,0.000753,0,0.07322,0,0,5163,919,1,9,24,important
1,1,0.166667,0.25,1.217928,1.511454,0,0,0.000175,0.000178,0.020065,0.02253,0,0,1064,262,1,2,18,important
1,8,0.5,0.235294,0.164166,2.537134,0,0.330782,0.00071,0.001731,0.095912,0.213298,0,0,3052,764,1,5,12,important
1,17,0.142857,0.459459,0.547114,3.673854,0,0.307947,0.000153,0.00358,0,0.323033,0,0,2081,647,1,7,3,important
4,4,0.666667,0.571429,1.14434,1.437866,0,0.281168,0.000378,0.000383,0,0,0,0,4581,974,1,1,1,important
6,1,0.214286,0.5,1.757461,0.259228,0.332415,0,0.001019,0.000129,0.119303,0,0,0,3722,712,1,1,59,important
3,3,0.142857,1,0.129919,0.423445,0.318257,0,0.000653,0.000283,0.006287,0,0,0,9475,1081,1,1,1,important
1,1,0.5,0.25,1.449566,1.743092,0,0,0.000181,0.000185,0.056005,0.05838,0,0,844,113,1,22,12,important
1,2,0.142857,0.666667,-1.223684,-0.23701,0,0.346574,0.000583,0.000252,0,0,0,0,12227,2122,0,20,1,important
1,3,0.142857,0.75,-0.654886,0.737252,0,0,0.000898,0.000341,0.079645,0,0,0,6923,1211,1,6,28,important
3,1,0.272727,0.125,0.822116,0.01703,0.318257,0,0.000348,0.000235,0,0,0,0,4742,1111,1,3,7,important
2,2,0.666667,0.666667,2.186303,2.47983,0,0.346574,0.00106,0.00072,0.232596,0.188775,0,0,808,279,1,1,24,important
4,2,0.137931,0.666667,-0.630135,-1.029756,0.346574,0,0.000565,0.000262,0,0,0,0,27015,2031,1,5,13,important
1,1,0.333333,1,-0.790059,-0.496533,0,0,0.000491,0.000199,0,0,0,0,7925,1126,1,5,15,important
7,3,0.170732,0.2,-0.485208,-1.03898,0.295015,0,0.000596,0.000787,0,0,0,0,40898,2635,1,3,20,important
2,1,0.181818,1,0.903927,0.504306,0,0,0.000285,0.000145,0,0,0,0,2913,574,1,3,4,important
1,2,0.090909,0.666667,-0.117519,0.869155,0,0.346574,0.000616,0.000374,0.043092,0,0,0,4045,1017,1,35,11,important
1,1,0.2,0.090909,-0.036713,0.256813,0,0,0.000254,0.000129,0,0,0,0,3731,801,1,4,1,important
1,4,0.166667,0.571429,-2.244248,-0.564428,0,0.281168,0.000103,0.000448,0,0,0,0,33927,2703,1,14,2,important
2,1,0.133333,0.333333,1.090997,0.691376,0.346574,0,0.00062,0.000157,0.106533,0,0,0,2416,760,1,18,2,important
2,1,0.5,1,1.35361,0.953989,0,0,0.000313,0.000159,0.024729,0,0,0,1858,775,1,17,62,important
1,1,0.111111,1,-0.014216,0.27931,0,0,0.000135,0.00041,0,0.010487,0,0,3648,785,1,17,38,important
2,3,0.133333,0.5,-0.282488,0.416503,0.346574,0,0.000935,0.000171,0.048377,0,0,0,9541,1992,1,14,20,important
1,24,0.5,0.48,-1.172765,2.298815,0,0.277429,0.000227,0.003743,0,0.242968,0,0,11620,1934,1,5,1,important
19,1,0.145038,0.5,0.237587,-2.413326,0.259593,0,0.002224,0.000067,0.112238,0,0,0,53883,4306,1,1,16,important
3,1,0.272727,0.5,-1.190845,-1.995931,0.366204,0,0.00043,0.000664,0,0,0,0,35496,2368,1,2,3,important
1,3,0.045455,0.2,-0.742114,0.650024,0,0.318257,0.00011,0.001119,0,0.110105,0,0,7554,719,1,3,5,important
1,1,0.142857,1,0.247134,0.540661,0,0,0.00028,0.000284,0,0,0,0,2809,799,1,28,19,important
4,5,0.444444,0.555556,1.044891,1.561561,0.281168,0.316757,0.000925,0.001287,0.088288,0.136422,0,0,5060,851,1,9,2,important
6,1,0.545455,0.333333,3.536938,2.038704,0.318257,0,0.000556,0.000757,0.201471,0.234743,0,0,628,268,1,3,13,important
1,1,0.2,1,1.11022,1.403746,0,0,0.000341,0.000173,0.078953,0,0,0,1185,387,1,7,42,important
1,2,0.333333,0.4,1.389778,2.376451,0,0.346574,0.000177,0.00036,0.029988,0.11137,0,0,896,166,1,29,11,important
3,1,0.214286,0.333333,-0.450157,-1.255244,0.318257,0,0.002088,0.00014,0.148549,0,0,0,16924,2678,1,5,16,important
10,48,0.285714,0.275862,1.263401,3.125543,0.162541,0.152627,0.001315,0.00558,0.095246,0.309619,0,0,10167,1616,1,1,1,important
2,3,0.125,0.5,-0.7439,-0.044908,0.346574,0.366204,0.000248,0.00025,0,0,0,0,15135,1579,1,9,8,important
3,5,0.142857,0.227273,-1.748575,-0.944223,0,0.35164,0.000262,0.000342,0,0,0,0,62001,3210,1,6,3,important
1,1,0.166667,0.5,0.457983,0.751509,0,0,0.00059,0.00015,0.08357,0,0,0,2275,586,1,10,14,important
3,7,0.333333,0.35,0.798154,1.938978,0,0,0.000449,0.000682,0,0.041686,0,0,4857,1192,1,7,2,important
1,1,0.166667,0.2,-0.275441,0.018085,0,0,0.000375,0.000253,0,0,0,0,4737,554,1,3,7,important
1,7,0.1,0.233333,-1.421734,0.817703,0,0.341454,0.00062,0.001329,0,0.092783,0,0,14905,1743,1,14,3,important
1,1,0.25,0.25,0.005159,0.298685,0,0,0.00013,0.000132,0,0,0,0,3578,740,1,9,5,important
1,8,0.25,0.347826,-1.851218,0.52175,0,0.27791,0.000416,0.000994,0,0.022389,0,0,22901,2505,1,3,4,important
1,13,0.142857,0.282609,2.341279,5.199755,0,0.289247,0.000191,0.003316,0.126371,0.419178,0,0,346,117,1,5,2,important
1,13,0.25,0.333333,0.04682,2.905295,0,0.345093,0.000136,0.002212,0,0.237107,0,0,3432,680,1,24,2,important
1,15,0.066667,0.375,0.027772,3.029348,0,0.24329,0.000257,0.003785,0,0.300414,0,0,3498,806,1,10,2,important
7,1,0.333333,0.5,1.152827,-0.499557,0.265437,0,0.000927,0.000561,0.057306,0,0,0,7949,1510,1,2,28,important
1,6,0.333333,0.5,0.478859,2.564144,0,0.318257,0.00029,0.001474,0,0.197359,0,0,2228,868,1,11,16,important
1,6,0.25,0.4,-0.989582,1.095703,0,0.289188,0.000262,0.001414,0,0.114241,0,0,9675,1342,1,8,4,important
1,1,0.5,0.125,-0.518607,-0.22508,0,0,0.000311,0.000419,0,0,0,0,6041,1266,1,25,29,important
18,14,0.174757,0.208955,1.558428,1.60064,0.341518,0.30249,0.006182,0.002868,0.319688,0.207647,0,0,13625,1733,1,1,7,important
3,1,0.25,0.111111,-1.127432,-1.932519,0.318257,0,0.001281,0.000157,0.038144,0,0,0,33315,3267,1,2,13,important
6,1,0.428571,0.071429,0.996791,-0.501442,0.289188,0,0.000492,0.000099,0,0,0,0,7964,774,1,2,21,important
5,1,0.192308,0.25,1.140897,-0.175015,0.35164,0,0.000786,0.000227,0.060521,0,0,0,5746,1440,1,8,31,important
2,1,0.4,0.333333,0.922638,0.523017,0.346574,0,0.000277,0.000281,0,0,0,0,2859,951,1,13,25,important
2,2,0.25,0.111111,-0.769792,-0.476266,0.346574,0.346574,0.000535,0.000308,0,0,0,0,15532,1518,1,1,7,important
2,5,0.2,0.555556,0.294333,1.50415,0,0,0.000339,0.000802,0,0.066099,0,0,5359,772,1,3,2,important
1,3,0.25,0.6,-0.944336,0.447802,0,0.318257,0.000194,0.000393,0,0,0,0,9247,1165,1,33,4,important
3,1,0.375,0.142857,-0.67297,-1.478056,0.366204,0,0.00053,0.00029,0,0,0,0,21148,1996,1,2,15,important
1,1,0.2,0.2,0.240747,0.534273,0,0,0.000431,0.000146,0.034276,0,0,0,2827,668,1,1,4,important
3,1,0.3,0.25,-0.073722,-0.878808,0.318257,0,0.000745,0.000094,0.025528,0,0,0,11615,1152,1,1,1,important
1,1,0.2,0.166667,-1.816519,-1.522993,0,0,0.000413,0.000207,0,0,0,0,22120,1262,1,7,7,important
1,1,0.142857,0.090909,-1.596254,-1.302727,0,0,0.000249,0.000375,0,0,0,0,17747,2041,1,1,7,important
8,4,0.166667,0.181818,2.001252,1.601631,0.330782,0.281168,0.001083,0.001512,0.140117,0.185515,0,0,3889,958,1,1,3,important
1,2,0.2,0.5,-1.745328,-0.758655,0,0.346574,0.000951,0.000418,0.02111,0,0,0,20600,2024,1,15,21,important
3,4,0.214286,0.4,-0.154328,0.426881,0.318257,0.281168,0.000852,0.000344,0.034781,0,0,0,12590,1637,1,1,12,important
1,1,0.076923,1,-0.036981,0.256545,0,0,0.001271,0.000143,0.170693,0,0,0,3732,689,1,13,30,important
2,1,0.117647,0.333333,-0.836533,-1.236154,0.346574,0,0.000766,0.000257,0,0,0,0,16604,1790,1,3,17,important
1,5,0.142857,0.416667,0.33489,2.237855,0,0.250201,0.000285,0.001884,0,0.225368,0,0,2573,823,1,4,11,important
2,1,0.095238,0.125,-0.428234,-0.827855,0.346574,0,0.000861,0.000434,0.037596,0,0,0,11038,1275,1,4,6,important
4,1,0.16,0.333333,1.280713,0.187945,0.346574,0,0.002773,0.000267,0.260981,0,0,0,3997,1064,1,4,1,important
6,4,0.157895,0.571429,0.2824,0.170461,0.225281,0,0.000809,0.000271,0.005755,0,0,0,16270,1808,1,1,1,important
1,1,0.111111,1,0.29751,0.591036,0,0,0.000301,0.000306,0.004799,0.007524,0,0,2671,673,1,4,13,important
1,1,0.111111,0.5,-0.492444,-0.198918,0,0,0.000422,0.000107,0,0,0,0,5885,1050,1,2,2,important
4,3,0.181818,0.166667,-0.392497,-0.386653,0.346574,0.318257,0.000749,0.000915,0,0.011629,0,0,21301,2227,1,4,3,important
1,6,0.071429,0.26087,-1.92083,0.164455,0,0.310613,0.000149,0.000399,0,0,0,0,24552,2422,1,4,4,important
1,1,1,0.5,-0.369657,-0.076131,0,0,0.000121,0.000123,0,0,0,0,5205,718,1,10,28,important
5,3,0.2,0.230769,0.201621,-0.015678,0.250201,0.366204,0.000603,0.000405,0,0,0,0,14699,2278,1,3,8,important
