@relation statAttr

@attribute count(AB) numeric
@attribute count(BC) numeric
@attribute 'normalized count(AB)' numeric
@attribute 'normalized count(BC)' numeric
@attribute PMI(AB) numeric
@attribute PMI(BC) numeric
@attribute entropy(AB) numeric
@attribute entropy(BC) numeric
@attribute 'jaccard similarity(AB)' numeric
@attribute 'jaccard similarity(BC)' numeric
@attribute 'NMS similarity(AB)' numeric
@attribute 'NMS similarity(BC)' numeric
@attribute 'ontology mentioned(AB)' numeric
@attribute 'ontology mentioned(BC)' numeric
@attribute frequency(B) numeric
@attribute 'neighbor count(B)' numeric
@attribute novel(B) numeric
@attribute 'time to indication(AB)' numeric
@attribute 'time to indication(BC)' numeric
@attribute label {important,unimportant}

@data
2,3,0.333333,0.142857,0.813089,1.40854,0.346574,0.318257,0.000283,0.000979,0,0.136656,0,0,3190,811,1,4,32,important
1,1,0.166667,0.142857,0.182685,0.37267,0,0,0.000283,0.000279,0,0,0,0,2996,621,1,7,4,important
1,1,0.166667,0.333333,-1.171301,-0.981315,0,0,0.000255,0.00076,0,0.016191,0,0,11603,1279,1,8,2,important
1,9,0.2,0.264706,-1.020921,1.366289,0,0.227913,0.000542,0.001615,0,0.135265,0,0,9983,1333,1,10,1,important
6,3,0.352941,0.6,0.718444,0.215283,0.337135,0.318257,0.001853,0.00029,0.16655,0,0,0,10520,1118,1,14,22,important
1,2,0.071429,0.4,0.219745,1.102878,0,0.346574,0.00268,0.000293,0.279396,0,0,0,2887,637,1,8,17,important
3,6,0.2,0.222222,-0.023855,0.859278,0.318257,0.337135,0.001722,0.001802,0.152939,0.158702,0,0,11050,1012,1,8,5,important
2,3,0.285714,0.3,-1.08555,-0.490099,0.346574,0,0.000203,0.000405,0,0,0,0,21299,1527,1,1,8,important
11,2,0.22449,0.5,-0.753887,-2.268649,0.221394,0.346574,0.000755,0.0001,0,0,0,0,84078,5007,1,1,9,important
3,2,0.214286,0.133333,-0.450157,-0.665637,0.318257,0.346574,0.002088,0.000414,0.148549,0,0,0,16924,2678,1,5,24,important
2,1,0.125,1,-0.7439,-1.247061,0.346574,0,0.000248,0.000082,0,0,0,0,15135,1579,1,9,14,important
3,2,0.142857,0.1,-1.748575,-1.964055,0,0,0.000262,0.000078,0,0,0,0,62001,3210,1,6,23,important
3,1,0.176471,0.125,0.502628,-0.405999,0.318257,0,0.000294,0.000583,0,0,0,0,6527,1268,1,1,18,important
19,1,0.169643,0.2,1.5486,-1.205854,0.278443,0,0.003569,0.000271,0.254716,0,0,0,14524,1223,1,1,33,important
1,1,0.25,0.5,-2.365696,-2.17571,0,0,0.000207,0.000138,0,0,0,0,38308,1979,1,15,2,important
2,2,0.086957,0.222222,-0.750551,-0.560565,0.346574,0.346574,0.001081,0.000286,0.054054,0,0,1,15236,1658,1,1,2,important
1,6,0.333333,0.333333,1.737248,3.718993,0,0.337135,0.000182,0.000897,0.06203,0.237286,0,0,633,188,1,2,5,important
4,14,0.095238,0.388889,0.013368,1.456116,0.346574,0.223833,0.002453,0.000607,0.194272,0,0,0,14195,1902,1,4,8,important
1,3,0.25,0.1875,-1.851218,-0.56262,0,0.318257,0.000416,0.000569,0,0,0,0,22901,2505,1,3,1,important
32,11,0.192771,0.282051,-0.170289,-1.048144,0.254033,0,0.002075,0.000459,0.092896,0,0,0,136454,4722,1,1,12,important
24,1,0.375,0.2,3.811961,0.823893,0.271548,0,0.003951,0.000466,0.342362,0.076951,0,0,1908,568,1,1,7,important
1,1,0.25,1,0.04682,0.236805,0,0,0.000136,0.000134,0,0,0,0,3432,680,1,24,8,important
4,1,0.190476,0.5,2.306487,1.110178,0.281168,0,0.001842,0.000165,0.269429,0,0,0,1433,526,1,4,22,important
2,2,0.153846,0.285714,0.878506,1.068491,0.346574,0,0.000276,0.000546,0,0.05365,0,0,2988,914,1,2,5,important
3,15,0.125,0.306122,-3.00146,-1.202037,0.366204,0.336506,0.000234,0.000306,0,0,0,0,217030,6381,0,12,1,important
3,1,0.130435,0.333333,0.461212,-0.447415,0.366204,0,0.002249,0.000468,0.216796,0,0,0,6803,1287,1,7,21,important
1,13,0.066667,0.188406,0.027772,2.782706,0,0,0.000257,0.006637,0,0.374688,0,0,3498,806,1,10,2,important
2,6,0.25,0.285714,0.720919,2.009517,0.346574,0.225281,0.000526,0.001301,0.036557,0.157918,0,0,3498,763,1,10,5,important
7,5,0.333333,0.833333,1.152827,1.00634,0.265437,0.250201,0.000927,0.000367,0.057306,0,0,0,7949,1510,1,2,3,important
1,1,0.25,0.5,0.816858,1.006844,0,0,0.000314,0.000155,0.026827,0,0,0,1589,735,1,11,25,important
1,3,0.5,0.5,-0.518607,0.769991,0,0.318257,0.000311,0.000514,0,0,0,0,6041,1266,1,25,20,important
3,3,0.230769,0.428571,-0.158766,0.03122,0.318257,0.318257,0.000469,0.001867,0,0.141002,0,0,12646,1602,1,11,17,important
1,1,0.125,1,1.003089,1.193075,0,0,0.000175,0.000172,0.018034,0.015955,0,0,1319,348,1,14,25,important
7,1,0.241379,1,1.24432,-0.511605,0.319259,0,0.002147,0.000202,0.194045,0,0,0,7254,1998,1,6,10,important
5,1,0.192308,0.2,1.140897,-0.278555,0.35164,0,0.000786,0.000111,0.060521,0,0,0,5746,1440,1,8,13,important
1,2,0.333333,0.4,1.530992,2.414124,0,0,0.000177,0.001572,0.032023,0.279687,0,0,778,279,1,28,1,important
18,1,0.24,1,0.235338,-2.465049,0.269708,0,0.000949,0.000149,0,0,0,0,51162,2797,1,1,1,important
1,1,0.1,0.142857,-0.231862,-0.041877,0,0,0.000126,0.001001,0,0.114607,0,0,4535,691,1,9,22,important
1,2,0.5,0.25,0.75287,1.636003,0,0,0.00016,0.000473,0,0.086115,0,0,1694,487,1,12,5,important
16,1,0.25,0.125,2.096833,-0.485771,0.234306,0,0.001684,0.000111,0.169179,0,1,1,7069,1296,1,1,7,important
1,1,0.25,0.5,-0.50829,-0.318305,0,0,0.00011,0.000109,0,0,0,0,5979,919,1,9,14,important
1,1,1,0.333333,1.388662,1.578648,0,0,0.000176,0.000174,0.027649,0.02559,0,0,897,300,1,43,45,important
1,2,0.25,0.666667,-0.944336,-0.061203,0,0.346574,0.000194,0.000193,0,0,0,0,9247,1165,1,33,11,important
1,3,0.142857,0.166667,-1.506775,-0.218177,0,0,0.000506,0.000629,0,0,0,0,16228,1725,1,19,12,important
4,1,0.166667,0.25,0.704896,-0.491413,0.346574,0,0.000781,0.00011,0.058405,0,0,0,7109,1142,1,7,23,important
2,7,0.4,0.225806,-0.930123,0.512626,0,0.291311,0.000372,0.001925,0,0.140967,0,0,18233,1756,1,12,1,important
7,9,0.25,0.409091,1.378679,1.819979,0.318567,0.174416,0.001595,0.002002,0.154787,0.186557,0,0,6342,1119,1,4,2,important
1,1,0.1,1,1.525864,1.715849,0,0,0.000364,0.000358,0.135661,0.133668,0,0,782,259,1,10,24,important
1,4,0.2,0.114286,-1.745328,-0.169048,0,0.281168,0.000951,0.00065,0.02111,0,0,0,20600,2024,1,15,28,important
1,1,0.2,1,-0.18722,0.002766,0,0,0.000371,0.000489,0,0.01149,0,0,4337,895,1,7,22,important
5,1,0.185185,1,-1.333029,-2.752481,0.336506,0,0.000458,0.000099,0,0,0,0,68199,3712,1,5,23,important
1,1,0.5,0.25,1.205784,1.395769,0,0,0.000175,0.000172,0.021328,0.019255,0,0,1077,389,1,14,3,important
3,14,0.272727,0.4,-0.035104,1.695327,0.366204,0.325878,0.000821,0.002227,0.016272,0.162684,0,0,11175,1788,1,2,4,important
2,1,0.4,0.166667,2.402356,1.899194,0.346574,0,0.000378,0.000186,0.181832,0.107462,0,0,651,273,1,3,23,important
12,2,0.210526,1,-1.107048,-2.708821,0.268785,0,0.000525,0.000115,0,0,0,0,130571,6640,1,1,2,important
5,6,0.166667,0.461538,0.763195,1.135502,0.336506,0,0.000494,0.001764,0,0.160226,0,0,8383,451,1,10,1,important
4,1,0.266667,0.333333,-0.798666,-1.994975,0.346574,0,0.000994,0.000247,0.009825,0,0,0,31974,2703,1,7,30,important
1,3,0.090909,0.230769,-0.677876,0.610722,0,0.318257,0.00021,0.001663,0,0.158028,0,0,7084,976,1,16,2,important
4,1,0.133333,0.111111,2.151041,0.954733,0.346574,0,0.002644,0.000162,0.307383,0,0,0,1674,649,1,4,26,important
4,3,0.181818,0.142857,-0.392497,-0.490193,0.346574,0.366204,0.000749,0.000586,0,0,0,0,21301,2227,1,4,10,important
1,2,0.071429,0.5,-1.92083,-1.037698,0,0.346574,0.000149,0.000494,0,0,0,0,24552,2422,1,4,7,important
1,40,1,0.363636,-0.369657,3.509208,0,0.204428,0.000121,0.006042,0,0.356564,0,0,5205,718,1,10,1,important
3,1,0.056604,0.25,0.10367,-0.804957,0.366204,0,0.000412,0.00051,0,0,0,0,9727,1289,1,1,24,important
5,2,0.2,0.5,0.201621,-0.524684,0.250201,0.346574,0.000603,0.000133,0,0,0,0,14699,2278,1,3,7,important
6,2,0.146341,0.153846,0.993156,0.08453,0.225281,0,0.004619,0.000414,0.308001,0,0,0,7993,1326,1,1,2,important
2,8,0.222222,0.347826,-1.33363,0.24265,0.346574,0.27791,0.001424,0.000455,0.072117,0,0,0,27296,3012,1,1,1,important
1,1,1,0.25,0.720347,0.910333,0,0,0.000159,0.000313,0,0.031612,0,0,1750,349,1,1,4,important
26,13,0.20155,0.351351,0.919415,0.416253,0.262232,0.135595,0.001943,0.001351,0.104592,0.048805,0,0,37287,2791,1,2,1,important
2,1,0.4,1,2.747467,2.244306,0,0,0.000373,0.000367,0.164457,0.162531,0,0,461,234,1,22,10,important
3,1,0.25,0.125,-0.264047,-1.172674,0.318257,0,0.000618,0.000123,0,0,0,0,14050,2168,1,1,1,important
2,1,1,0.25,0.259492,-0.243669,0.346574,0,0.000458,0.000227,0,0,0,0,5549,722,1,4,9,important
1,1,1,0.25,0.25428,0.444265,0,0,0.000143,0.000141,0,0,0,0,2789,673,1,6,20,important
1,12,0.125,0.571429,-1.881453,0.793439,0,0.319872,0.000082,0.001397,0,0.058058,0,0,23604,2326,1,6,2,important
1,2,1,0.25,-1.385249,-0.502117,0,0.346574,0.000365,0.000362,0,0,0,0,14371,1176,1,4,12,important
5,3,0.25,0.176471,-0.40551,-0.72635,0.250201,0.318257,0.000622,0.000394,0,0,0,0,26975,2440,1,1,1,important
1,21,0.2,0.256098,-0.199822,3.034686,0,0.167016,0.000266,0.00303,0,0.273629,0,0,4392,722,1,14,1,important
2,3,0.1,0.428571,-0.286567,0.308883,0.346574,0.318257,0.001803,0.000223,0.179461,0,0,0,9580,1016,1,2,4,important
11,2,0.211538,0.333333,-0.935121,-2.449884,0.258909,0,0.0054,0.000221,0.235001,0,0,0,100784,4413,1,2,17,important
3,1,0.09375,0.333333,1.289004,0.380377,0.318257,0,0.000621,0.000153,0.107534,0,0,0,2973,672,1,3,17,important
1,1,0.25,1,-1.334875,-1.144889,0,0,0.000162,0.000402,0,0,0,0,13665,1452,1,7,10,important
1,1,1,0.5,-1.165856,-0.975871,0,0,0.000179,0.003914,0,0.26502,0,0,11540,946,1,29,14,important
1,2,1,0.2,0.974687,1.857819,0,0.346574,0.00017,0.000503,0,0.124797,0,0,1357,351,1,8,7,important
1,2,0.333333,0.117647,0.135103,1.018236,0,0.346574,0.000278,0.002197,0,0.238387,0,0,3142,654,1,1,1,important
3,12,0.136364,0.352941,-0.787617,0.788663,0.366204,0,0.000691,0.001468,0,0.070079,0,0,23717,2649,1,3,1,important
5,1,0.1,0.333333,0.299009,-1.120444,0.316757,0,0.000838,0.000083,0.030562,0,0,0,13335,1433,1,3,6,important
1,1,1,0.2,1.185562,1.375548,0,0,0.000182,0.000536,0.057024,0.17666,0,0,1099,345,1,13,7,important
14,5,0.148936,0.333333,-1.494615,-2.334249,0.238311,0.35164,0.000965,0.000184,0,0,0,1,224446,7818,1,1,13,important
5,1,0.16129,0.5,1.649,0.229547,0.336506,0,0.001061,0.000393,0.132799,0,0,0,3457,889,1,6,30,important
10,1,0.285714,0.333333,2.428501,0.315902,0.162541,0,0.000928,0.001179,0.114531,0.145965,0,0,3171,805,1,5,9,important
2,6,0.25,0.461538,-1.281171,0.007426,0.346574,0.318257,0.000085,0.000463,0,0,0,0,25901,2112,1,11,7,important
1,3,0.2,0.75,0.701666,1.990263,0,0,0.000155,0.000917,0,0.155076,0,0,1783,476,1,3,25,important
1,1,0.142857,0.333333,-0.577272,-0.387287,0,0,0.000729,0.00024,0.063825,0,0,0,6406,992,1,4,16,important
1,7,0.142857,0.777778,-2.225204,-0.089308,0,0.265437,0.000374,0.000522,0,0,0,0,33287,2161,1,10,1,important
1,2,0.333333,0.666667,-0.982425,-0.099292,0,0,0.000475,0.000188,0,0,0,0,9606,1066,1,2,7,important
16,2,0.144144,0.25,0.537252,-1.352204,0.303078,0.346574,0.002865,0.000214,0.161234,0,0,1,33626,3189,1,2,1,important
1,2,0.25,0.25,1.059222,1.942355,0,0.346574,0.000544,0.000178,0.177063,0.053194,0,0,1247,370,1,25,18,important
4,9,0.235294,0.28125,-0.297313,0.703603,0.281168,0.331676,0.001689,0.000892,0.09923,0.002851,0,0,19367,2746,1,3,2,important
5,4,0.238095,0.5,1.862643,1.829485,0.250201,0.281168,0.000844,0.001251,0.11633,0.167235,0,0,2792,633,1,1,12,important
12,22,0.162162,0.282051,-0.853079,-0.056957,0.306143,0.242202,0.001941,0.001126,0.086087,0.003072,0,1,101286,4165,1,2,2,important
2,1,0.064516,0.5,0.319273,-0.183889,0,0,0.000274,0.000135,0,0,0,0,5227,857,1,1,12,important
1,4,1,0.142857,0.201553,1.777833,0,0.281168,0.000135,0.000801,0,0.09843,0,0,2940,933,1,26,5,important
1,1,0.090909,1,-0.662083,-0.472097,0,0,0.000204,0.001318,0,0.121086,0,0,6973,802,1,1,38,important
14,3,0.358974,0.142857,2.422527,1.072068,0.2718,0.318257,0.00123,0.001095,0.138655,0.121552,0,0,4466,880,1,2,1,important
1,60,0.2,0.295567,-1.796427,2.487903,0,0.181267,0.000196,0.009256,0,0.345419,0,0,21680,1948,1,1,1,important
1,8,0.5,0.307692,-0.22367,2.045757,0,0.300085,0.00014,0.001805,0,0.214919,0,0,4498,415,1,7,10,important
6,1,0.285714,0.333333,2.233177,0.631403,0.310613,0,0.001615,0.001449,0.211382,0.196775,0,0,2313,536,1,5,14,important
1,1,0.076923,1,0.067724,0.25771,0,0,0.000284,0.000702,0,0.094363,0,1,3361,575,1,22,52,important
1,1,0.2,0.333333,-0.515124,-0.325139,0,0,0.000113,0.000336,0,0,0,0,6020,920,1,23,14,important
1,1,0.333333,0.125,-0.856922,-0.666936,0,0,0.000098,0.000193,0,0,0,0,8473,1436,1,21,12,important
2,1,0.285714,0.25,-0.338038,-0.8412,0.346574,0,0.000305,0.000454,0,0,0,0,10086,2740,1,10,32,important
22,24,0.186441,0.26087,0.75228,1.029277,0.341348,0.330782,0.002337,0.00179,0.124699,0.083196,0,0,37290,3495,1,1,2,important
2,2,0.5,0.285714,1.086866,1.276852,0,0.346574,0.000772,0.000761,0.132792,0.130528,0,0,2426,848,1,18,13,important
83,89,0.21447,0.268072,?,0.361419,0.096452,0.175394,0.001132,0.00111,0,0,0,0,269661,8098,0,1,1,important
1,26,0.5,0.273684,-2.232448,1.215634,0,0.243668,0.000332,0.00196,0,0.098193,0,0,33529,3256,1,14,1,important
1,2,0.5,0.25,0.522902,1.406035,0,0,0.000154,0.000303,0,0.012848,0,0,2132,694,1,21,21,important
8,2,0.32,0.666667,1.4678,0.271491,0.188385,0.346574,0.000776,0.000096,0.036909,0,0,0,6630,1285,1,3,1,important
1,4,0.076923,0.4,-0.218543,1.357737,0,0.346574,0.000384,0.00076,0,0.079346,0,0,4475,625,1,6,6,important
1,1,0.5,0.142857,-0.328074,-0.138088,0,0,0.000112,0.000445,0,0,0,0,4993,1079,1,14,15,important
1,3,0.25,0.142857,-0.542649,0.745949,0,0.318257,0.000214,0.000637,0,0.021774,0,0,6188,937,1,18,1,important
46,1,0.261364,0.125,-0.313363,-3.952019,0.052366,0,0.001223,0.000742,0.011706,0,0,0,226324,4311,1,1,3,important
2,4,0.111111,0.285714,-0.275019,0.608114,0.346574,0.346574,0.000823,0.000735,0.026045,0.007783,0,0,9470,1735,1,5,2,important
4,1,0.114286,0.333333,-1.85489,-3.051199,0,0,0.000707,0.000069,0,0,0,0,91941,4406,1,4,2,important
1,18,0.5,0.197802,-1.791109,1.289249,0,0.185549,0.000188,0.001268,0,0.049445,0,0,21565,2882,1,8,17,important
1,5,0.1,0.147059,-0.498205,1.301219,0,0.316757,0.000524,0.001425,0.034965,0.169426,0,0,5919,884,1,9,4,important
3,1,0.333333,0.2,-0.295504,-1.204131,0.318257,0,0.001328,0.00036,0.071491,0,0,0,14499,2314,1,3,2,important
5,3,0.3125,0.272727,-1.016765,-1.337605,0.333045,0,0.00034,0.000585,0,0,0,0,49708,2814,1,5,15,important
4,3,0.173913,0.6,1.25918,1.161484,0.346574,0,0.002854,0.000938,0.269512,0.120463,0,0,4084,783,1,21,24,important
5,1,0.294118,0.142857,0.519531,-0.899921,0.250201,0,0.000717,0.000158,0.002518,0,0,0,10696,1537,1,3,19,important
2,5,0.285714,0.277778,0.268726,1.375002,0.346574,0.250201,0.000571,0.001696,0.017719,0.171377,0,0,5498,1104,1,6,4,important
1,2,0.333333,0.2,0.196126,1.079259,0,0,0.000544,0.000537,0.049352,0.046947,0,0,2956,958,1,14,21,important
2,10,0.666667,0.333333,0.818748,2.618171,0,0.213011,0.000132,0.004331,0,0.320755,0,0,3172,804,1,1,2,important
1,1,0.333333,0.25,1.088517,1.278502,0,0,0.000167,0.000164,0,0,0,0,1211,591,1,11,20,important
2,4,0.5,0.307692,1.069702,1.952835,0,0.346574,0.000142,0.001123,0,0.155606,0,0,2468,719,1,4,2,important
58,3,0.327684,0.333333,1.480729,-1.291116,0.139663,0,0.001665,0.000469,0.077086,0,0,0,47450,3109,1,1,1,important
1,24,0.1,0.328767,-2.042912,1.325127,0,0.270956,0.000247,0.001928,0,0.105766,0,0,27740,2527,1,13,1,important
2,10,0.5,0.25,-0.503344,1.296079,0.346574,0.162541,0.000166,0.001316,0,0.094801,0,0,11899,1279,1,9,1,important
1,4,0.142857,0.5,-0.920368,0.655912,0,0.281168,0.000277,0.000549,0,0,0,0,9028,1275,1,10,4,important
1,1,0.1,0.125,-2.059926,-1.869941,0,0,0.000093,0.000325,0,0,0,0,28216,2527,1,5,24,important
1,2,1,0.25,0.80871,1.691843,0,0,0.000161,0.000792,0,0.150576,0,0,1602,407,1,13,2,important
2,6,0.133333,0.272727,0.160242,1.44884,0,0.332415,0.000445,0.001543,0,0.154442,0,0,6128,1513,1,3,5,important
2,8,1,0.444444,-0.616307,0.959973,0,0.330782,0.000197,0.001044,0,0.040018,0,0,13322,2496,1,12,7,important
3,9,0.5,0.473684,0.303142,1.59174,0.318257,0.282895,0.000748,0.000741,0.04551,0.04289,0,0,7968,1231,1,1,13,important
4,1,0.117647,0.333333,0.671285,-0.525024,0.346574,0,0.000917,0.000303,0.068608,0,0,1,7352,1289,1,3,8,important
3,43,0.157895,0.462366,0.21963,3.072203,0.366204,0.159116,0.000978,0.004068,0.059997,0.270026,0,0,8662,1603,1,1,4,important
1,10,0.142857,0.322581,-0.393576,2.098995,0,0.162541,0.000122,0.002531,0,0.236027,0,0,5331,936,1,5,11,important
4,1,0.285714,1,1.488834,0.292525,0.346574,0,0.000563,0.000139,0.063463,0,0,0,3246,664,1,1,19,important
2,2,0.222222,0.111111,-0.055564,0.134421,0.346574,0,0.000284,0.001504,0,0.130829,0,0,7604,1315,1,3,15,important
7,8,0.107692,0.2,0.750596,1.074113,0.265437,0.346574,0.001399,0.00624,0.104559,0.324627,0,0,11885,1557,1,9,1,important
10,2,0.16129,0.25,0.352772,-1.066681,0.305152,0,0.001672,0.000571,0.097241,0,0,0,25274,2098,1,7,11,important
1,1,0.2,1,0.066238,0.256223,0,0,0.000269,0.000266,0,0,0,0,3366,951,1,11,23,important
1,2,0.5,0.5,-0.873542,0.009591,0,0,0.000328,0.000541,0,0.001165,0,0,8615,959,1,1,14,important
1,2,0.076923,0.181818,-0.469237,0.413896,0,0.346574,0.000244,0.00218,0,0.216076,0,0,5750,612,1,2,11,important
1,2,0.5,0.117647,-1.077394,-0.194262,0,0,0.000457,0.000454,0,0,0,0,10563,1768,1,45,9,important
5,1,0.208333,1,1.10601,-0.313443,0.333045,0,0.004956,0.000326,0.321429,0,0,1,5950,919,1,2,7,important
