@relation statAttr

@attribute count(AB) numeric
@attribute count(BC) numeric
@attribute 'normalized count(AB)' numeric
@attribute 'normalized count(BC)' numeric
@attribute PMI(AB) numeric
@attribute PMI(BC) numeric
@attribute entropy(AB) numeric
@attribute entropy(BC) numeric
@attribute 'jaccard similarity(AB)' numeric
@attribute 'jaccard similarity(BC)' numeric
@attribute 'NMS similarity(AB)' numeric
@attribute 'NMS similarity(BC)' numeric
@attribute 'ontology mentioned(AB)' numeric
@attribute 'ontology mentioned(BC)' numeric
@attribute frequency(B) numeric
@attribute 'neighbor count(B)' numeric
@attribute novel(B) numeric
@attribute 'time to indication(AB)' numeric
@attribute 'time to indication(BC)' numeric
@attribute label {important,unimportant}

@data
3,1,0.136364,0.333333,-0.787617,-2.252114,0.366204,0,0.000691,0.000275,0,0,0,0,23717,2649,1,3,2,important
1,44,0.052632,0.335878,0.245711,3.664017,0,0.205999,0.000314,0.006057,0.027974,0.382784,0,0,2813,530,1,5,1,important
2,2,0.133333,1,0.643651,0.277766,0.346574,0,0.000504,0.000171,0.020365,0,0,0,3779,1063,1,11,3,important
10,6,0.285714,0.6,2.428501,1.551791,0.162541,0,0.000928,0.000884,0.114531,0.086893,0,0,3171,805,1,5,4,important
1,11,0.5,0.192982,-1.132104,0.899907,0,0.315914,0.001712,0.00091,0.151297,0.020151,0,0,11157,1228,1,1,1,important
1,5,0.071429,0.3125,-1.715119,-0.471566,0,0.316757,0.000961,0.00049,0.023328,0,0,0,19987,2260,1,11,18,important
1,7,0.2,0.35,-0.771593,0.808432,0,0,0.000289,0.001983,0,0.139169,0,0,7780,764,1,2,3,important
18,1,0.122449,1,1.243845,-2.012411,0.243281,0,0.005525,0.000202,0.284409,0,0,1,18662,2233,1,1,6,important
14,3,0.358974,0.6,2.422527,0.516198,0.2718,0.318257,0.00123,0.000336,0.138655,0,0,0,4466,880,1,2,4,important
3,2,0.230769,0.142857,-1.393588,-2.164937,0.318257,0,0.000661,0.000225,0,0,0,0,43474,3878,1,14,6,important
1,37,0.2,0.289063,-1.796427,1.448606,0,0.253213,0.000196,0.00407,0,0.182612,0,0,21680,1948,1,1,3,important
1,6,0.071429,0.136364,-0.536489,0.889386,0,0.332415,0.000126,0.002573,0,0.220905,0,0,6150,839,1,3,1,important
6,1,0.2,0.5,-0.444439,-2.602083,0.312142,0,0.000991,0.000143,0.009301,0,0,0,33655,2803,1,1,8,important
1,6,0.2,0.272727,-0.515124,0.910751,0,0.332415,0.000113,0.00119,0,0.091307,0,0,6020,920,1,23,2,important
4,4,0.111111,0.222222,1.249919,0.884034,0.346574,0.281168,0.001264,0.001113,0.147203,0.106115,0,0,4122,736,1,1,1,important
1,5,1,0.151515,0.202234,1.445787,0,0.250201,0.00028,0.001835,0,0.198979,0,0,2938,781,1,1,9,important
1,2,1,0.4,0.145019,0.472282,0,0,0.000139,0.000546,0,0.036318,0,0,3111,781,1,12,3,important
7,1,0.28,0.5,1.111064,-1.20073,0.299135,0,0.000444,0.0004,0,0,0,0,8288,1503,1,1,8,important
1,4,0.5,0.363636,-1.984651,-0.964241,0,0.281168,0.000091,0.00031,0,0,0,0,26170,2441,1,17,15,important
1,1,0.125,0.333333,0.133831,-0.232053,0,0,0.000143,0.000279,0,0,0,0,3146,455,1,6,2,important
1,11,0.5,0.37931,-2.232448,-0.200437,0,0.29213,0.000332,0.000515,0,0,0,0,33529,3256,1,14,3,important
4,1,0.333333,1,0.301167,-1.451012,0.346574,0,0.000768,0.000179,0.009036,0,0,0,10645,1969,1,1,3,important
4,32,0.114286,0.344086,-1.85489,-0.141333,0,0.262661,0.000707,0.000939,0,0,0,0,91941,4406,1,4,1,important
1,4,0.1,0.166667,-0.498205,0.522205,0,0.346574,0.000524,0.001229,0.034965,0.128476,0,0,5919,884,1,9,1,important
1,2,0.5,0.285714,-0.250648,0.076615,0,0.346574,0.000117,0.000163,0,0,0,0,4621,646,1,25,21,important
3,2,0.5,0.285714,3.063754,2.292405,0.318257,0.346574,0.000561,0.000219,0.210806,0.107909,0,0,504,180,1,6,11,important
3,1,0.333333,0.5,-0.295504,-1.760001,0.318257,0,0.001328,0.000147,0.071491,0,0,0,14499,2314,1,3,15,important
1,18,0.333333,0.461538,-3.646733,-1.122245,0,0.25068,0.000143,0.000354,0,0,0,0,137923,5702,1,1,5,important
5,5,0.3125,0.089286,-1.016765,-1.382649,0.333045,0.316757,0.00034,0.001079,0,0,0,0,49708,2814,1,5,2,important
1,5,0.083333,0.333333,-1.81117,-0.567617,0,0,0.000162,0.000404,0,0,0,0,22002,2739,1,1,3,important
2,4,0.095238,0.333333,0.747278,1.074541,0.346574,0.346574,0.000541,0.000717,0.047162,0.064715,0,0,3407,761,1,1,16,important
1,3,0.2,0.111111,-0.293018,0.43971,0,0,0.000661,0.000353,0.06831,0,0,0,4821,648,1,8,4,important
2,1,0.105263,0.090909,1.47537,0.416338,0.346574,0,0.001854,0.000206,0.273035,0.003774,0,0,1645,500,1,6,6,important
58,25,0.327684,0.204918,1.480729,0.273278,0.139663,0.250201,0.001665,0.003461,0.077086,0.129353,0,0,47450,3109,1,1,1,important
1,5,0.25,0.2,-0.830493,0.413061,0,0.316757,0.000102,0.000957,0,0.039862,0,0,8252,1049,1,1,3,important
2,3,0.5,0.5,-0.085108,-0.045527,0,0,0.000232,0.000242,0,0,0,0,7832,893,1,6,2,important
2,4,0.222222,0.333333,-0.055564,0.271699,0.346574,0.281168,0.000284,0.001118,0,0.050716,0,0,7604,1315,1,3,4,important
1,3,0.125,0.333333,-0.409395,0.323333,0,0,0.000111,0.000783,0,0.027967,0,0,5416,931,1,6,12,important
4,2,0.153846,0.25,0.083015,-0.976017,0.346574,0.346574,0.001287,0.00045,0.079163,0,0,0,13240,2371,1,13,3,important
1,14,0.333333,0.424242,-0.945633,1.32754,0,0.128659,0.000338,0.003088,0,0.191127,0,0,9259,1185,1,1,1,important
2,1,0.166667,0.166667,-0.287089,-1.346121,0.346574,0,0.000789,0.000066,0.026528,0,0,0,9585,1305,1,18,12,important
22,7,0.2,0.21875,-0.294592,-1.805608,0.198518,0,0.000789,0.001179,0,0,0,0,106229,5155,1,1,4,important
5,1,0.333333,1,-1.036387,-3.011709,0,0,0.000354,0.000162,0,0,0,0,50693,3104,1,1,3,important
1,4,0.2,0.285714,-1.654691,-0.634281,0,0,0.000515,0.000398,0,0,0,0,18815,3190,1,6,6,important
1,6,0.25,0.545455,0.08695,1.512825,0,0.337135,0.000418,0.001189,0.021656,0.140947,0,0,3297,499,1,4,10,important
1,8,0.083333,0.166667,-1.460038,0.253519,0,0.188385,0.000199,0.000531,0,0,0,0,15487,1701,1,6,1,important
4,6,0.363636,0.272727,0.119159,0.158739,0.346574,0.289188,0.000655,0.000578,0,0,0,0,12770,2005,1,2,1,important
5,2,0.178571,0.086957,-0.428487,-1.710662,0.316757,0.346574,0.000833,0.000146,0.001514,0,0,1,27602,2176,1,1,3,important
1,85,0.5,0.420792,-0.641069,3.435698,0,0.179343,0.000093,0.006323,0,0.309533,0,0,6828,1316,1,12,1,important
2,2,0.25,0.333333,0.531145,0.16526,0.346574,0,0.000583,0.000188,0.077921,0,0,0,4229,878,1,2,25,important
5,16,0.104167,0.202532,0.400502,1.197769,0.333045,0.265567,0.000711,0.003051,0.000298,0.1827,0,0,12048,1528,1,6,1,important
2,1,0.666667,0.5,-1.02925,-2.088282,0,0,0.000152,0.000085,0,0,0,0,20133,1714,1,2,4,important
2,3,0.181818,0.6,0.125443,0.165024,0.346574,0.318257,0.000753,0.000536,0.047552,0,0,0,6345,1581,1,1,3,important
1,7,0.25,0.28,1.202076,2.782102,0,0.337946,0.000181,0.001294,0.055599,0.268838,0,0,1081,290,1,1,3,important
1,1,0.125,0.333333,-0.824781,-1.190665,0,0,0.000099,0.000144,0,0,0,0,8205,1226,1,6,11,important
14,4,0.117647,0.222222,2.197683,0.579036,0.247785,0.346574,0.004171,0.000523,0.31405,0.01045,0,0,5592,1126,1,1,3,important
7,4,0.21875,0.4,0.570099,-0.355401,0.359664,0.346574,0.000985,0.001053,0.033094,0,0,0,14236,1965,1,3,8,important
1,2,0.333333,0.25,-0.450276,-0.123013,0,0,0.000629,0.000171,0.050357,0,0,0,5642,1014,1,4,4,important
33,11,0.212903,0.261905,0.238092,-1.226405,0.22039,0.344505,0.001167,0.000352,0.00972,0,0,0,93539,6218,1,1,2,important
2,1,0.4,1,0.273832,-0.7852,0.346574,0,0.000215,0.000612,0,0,0,0,5470,818,1,13,37,important
2,3,0.095238,0.3,1.833348,1.872929,0.346574,0.318257,0.000359,0.00075,0.122966,0.200421,0,0,1150,250,1,5,4,important
1,2,0.125,0.181818,-0.895243,-0.56798,0,0.346574,0.001832,0.0004,0.183706,0,0,0,8804,1163,1,8,1,important
3,32,0.125,0.244275,-0.059589,1.94165,0,0.237851,0.000354,0.002618,0,0.210595,0,0,11452,955,1,3,1,important
1,12,0.333333,0.292683,-1.344198,0.774824,0,0.339597,0.000276,0.002358,0,0.12746,0,0,13793,1530,1,4,1,important
1,1,0.125,0.125,-1.41945,-1.785334,0,0,0.000085,0.000065,0,0,0,0,14871,1242,1,1,4,important
1,3,1,0.130435,-0.618256,0.114471,0,0,0.00042,0.000376,0,0,0,0,6674,1428,1,11,6,important
10,3,0.188679,0.25,1.804719,0.234861,0.245506,0,0.001215,0.000624,0.120254,0,0,0,5917,1036,1,1,9,important
3,1,0.214286,0.25,-1.568274,-3.032771,0.318257,0,0.000441,0.000337,0,0,0,0,51772,3454,1,1,17,important
10,2,0.149254,0.2,-0.474441,-2.449763,0.271847,0,0.001209,0.00019,0.028786,0,0,0,57800,2904,1,1,16,important
2,1,0.25,0.1,2.113522,1.054491,0.346574,0,0.001073,0.000107,0.241755,0,0,0,869,267,1,11,17,important
2,26,0.181818,0.382353,-0.732203,1.466862,0.346574,0.278178,0.000425,0.002258,0,0.143205,0,1,14959,1337,1,15,6,important
1,1,0.2,0.25,-1.706779,-2.072663,0,0,0.000311,0.000302,0,0,0,0,19821,1748,1,8,10,important
1,4,0.25,0.4,-1.505912,-0.485502,0,0,0.000324,0.000869,0,0,0,0,16214,1420,1,23,7,important
1,304,0.1,0.301887,-2.941719,2.409424,0,0.151897,0.000233,0.016152,0,0.364227,0,0,68148,2952,1,10,1,important
1,1,0.142857,0.333333,-1.11993,-1.485815,0,0,0.000104,0.000075,0,0,0,1,11022,1214,1,4,4,important
2,4,0.133333,0.093023,-0.467322,-0.140059,0,0.346574,0.000533,0.001141,0,0.073813,1,1,11478,1267,1,3,2,important
14,2,0.194444,0.4,0.89962,-1.412174,0.207258,0.346574,0.001888,0.000214,0.113997,0,0,0,20479,2656,1,2,3,important
3,5,0.2,0.357143,0.571435,0.716376,0.366204,0.35164,0.000644,0.000841,0.024587,0.031019,0,0,6093,1029,1,2,1,important
5,5,0.116279,0.208333,-0.10152,-0.467404,0.333045,0.35164,0.001818,0.001085,0.118148,0,0,1,19904,1993,1,2,2,important
4,1,0.571429,1,0.700545,-1.051634,0.281168,0,0.000383,0.000211,0,0,0,0,7140,1958,1,1,3,important
1,1,0.142857,0.333333,-1.923637,-2.289521,0,0,0.000227,0.000047,0,0,0,0,24621,2118,1,1,22,important
1,6,0.2,0.461538,1.077839,2.503714,0,0.318257,0.000171,0.000415,0,0.095274,0,0,1224,316,1,3,2,important
5,1,0.217391,1,0.067784,-1.907538,0.250201,0,0.000565,0.00014,0,0,0,0,16804,1995,1,10,57,important
3,1,0.085714,0.166667,0.280557,-1.183939,0,0,0.00305,0.000081,0.258442,0,0,0,8150,1051,1,8,4,important
1,2,0.1,0.666667,-1.520666,-1.193404,0,0,0.001617,0.000104,0.105246,0,0,0,16455,2347,1,9,12,important
1,3,0.5,0.375,1.469914,2.202641,0,0.366204,0.000183,0.000542,0.066791,0.18158,0,0,827,208,1,3,8,important
5,12,0.185185,0.292683,-1.750055,-1.24047,0.333045,0.240488,0.000221,0.000355,0,0,0,1,103488,4618,1,8,12,important
6,2,0.101695,0.042553,0.541763,-0.922734,0.337135,0,0.002229,0.000133,0.182155,0,0,0,12553,1529,1,7,2,important
4,2,0.114286,0.105263,-0.347266,-1.406297,0.346574,0.346574,0.001787,0.000234,0.100736,0,0,0,20359,2783,1,3,6,important
3,2,0.25,0.285714,2.372593,1.601244,0,0,0.000862,0.000522,0.194158,0.128622,0,0,1006,456,1,2,10,important
4,4,0.235294,0.16,0.769988,0.404103,0.281168,0.281168,0.000727,0.000672,0.037335,0,0,0,6661,937,1,2,1,important
32,29,0.153846,0.233871,2.857569,2.393245,0.06953,0.259759,0.004849,0.002798,0.304691,0.188467,0,0,6607,1199,1,2,1,important
3,2,0.176471,0.5,2.637346,1.865996,0.366204,0.346574,0.000363,0.000539,0.13227,0.171587,0,0,772,257,1,19,2,important
1,3,0.5,0.428571,0.164166,0.896894,0,0,0.00071,0.000277,0.095912,0,0,0,3052,764,1,5,3,important
1,1,0.111111,0.333333,-0.397881,-0.763765,0,0,0.000263,0.000176,0,0,0,0,5354,980,1,5,34,important
9,11,0.109756,0.323529,0.713829,0.548615,0.279498,0,0.00449,0.001223,0.26746,0.031086,0,0,15853,1881,1,2,2,important
9,2,0.169811,0.222222,0.64751,-1.222452,0.304591,0.346574,0.001097,0.000379,0.040529,0,0,0,16940,2371,1,1,11,important
1,4,0.125,0.181818,0.306158,1.326568,0,0.346574,0.000766,0.000777,0.129093,0.117522,0,0,2648,663,1,3,10,important
2,1,1,0.5,0.896743,-0.162288,0.346574,0,0.00015,0.000096,0,0,0,0,2934,716,1,3,5,important
4,18,0.166667,0.473684,1.929093,3.067286,0.281168,0.297665,0.000633,0.004179,0.117272,0.338804,0,0,2090,277,1,18,1,important
4,1,0.25,0.083333,1.206713,-0.545466,0.346574,0,0.002628,0.000088,0.253041,0,0,1,4304,818,1,5,1,important
8,1,0.2,0.333333,1.053724,-1.391602,0,0,0.001441,0.000128,0.112066,0,0,0,10031,1471,1,1,9,important
3,1,0.272727,0.5,0.822116,-0.64238,0.318257,0,0.000348,0.000727,0,0.026923,0,0,4742,1111,1,3,2,important
1,1,0.111111,0.2,1.06324,0.697356,0,0,0.001105,0.000109,0.268467,0.012469,0,0,1242,313,1,9,2,important
1,1,0.333333,0.5,-0.790059,-1.155944,0,0,0.000491,0.00043,0,0,0,0,7925,1126,1,5,19,important
1,18,0.2,0.333333,-0.008443,2.516044,0,0.231425,0.000431,0.002802,0.03434,0.260936,0,0,3627,771,1,14,1,important
1,1,0.333333,0.25,-0.32406,-0.689945,0,0,0.001586,0.000088,0.186091,0,0,0,4973,1008,1,15,1,important
1,4,0.2,0.571429,-0.036713,0.983697,0,0,0.000254,0.000516,0,0.002426,0,0,3731,801,1,4,2,important
1,11,0.166667,0.611111,-2.244248,-0.212237,0,0.29213,0.000103,0.000396,0,0,0,0,33927,2703,1,14,6,important
2,1,0.133333,1,-0.282488,-1.34152,0.346574,0,0.000935,0.000129,0.048377,0,0,0,9541,1992,1,14,34,important
1,2,0.5,0.4,-1.172765,-0.845502,0,0.346574,0.000227,0.000412,0,0,0,0,11620,1934,1,5,1,important
1,13,0.333333,0.464286,0.283753,2.482818,0,0.135595,0.00014,0.001285,0,0.15243,0,0,2708,475,1,3,1,important
3,1,0.272727,0.333333,-1.190845,-2.655341,0.366204,0,0.00043,0.000118,0,0,0,0,35496,2368,1,2,20,important
2,4,0.153846,0.16,-0.194914,0.132348,0.346574,0,0.000207,0.000596,0,0,0,0,8741,1919,1,4,2,important
1,5,0.142857,0.263158,0.247134,1.490688,0,0.336506,0.00028,0.0011,0,0.131662,0,0,2809,799,1,28,4,important
2,1,0.333333,0.058824,0.813089,-0.245942,0.346574,0,0.000283,0.001016,0,0.124633,0,0,3190,811,1,4,3,important
6,3,0.352941,0.25,0.718444,-0.340587,0.337135,0.318257,0.001853,0.00057,0.16655,0,0,0,10520,1118,1,14,9,important
2,68,0.285714,0.527132,-1.08555,2.074926,0.346574,0,0.000203,0.002053,0,0.075279,0,0,21299,1527,1,1,4,important
4,2,0.444444,0.666667,1.044891,-0.014141,0.281168,0.346574,0.000925,0.000402,0.088288,0,0,0,5060,851,1,9,14,important
11,5,0.22449,0.5,-0.753887,-1.908228,0.221394,0.250201,0.000755,0.000158,0,0,0,0,84078,5007,1,1,5,important
3,1,0.214286,0.333333,-0.450157,-1.914654,0.318257,0,0.002088,0.000165,0.148549,0,0,0,16924,2678,1,5,28,important
4,4,0.307692,1,2.579163,2.213278,0.346574,0,0.000175,0.000421,0.018034,0.113094,0,0,1091,201,1,7,40,important
1,2,0.2,0.333333,-0.362136,-0.034873,0,0,0.000674,0.000179,0.075954,0,0,0,5166,1002,1,17,3,important
10,11,0.285714,0.37931,1.263401,0.992827,0.162541,0.152318,0.001315,0.001633,0.095246,0.088703,0,0,10167,1616,1,1,1,important
3,3,0.142857,0.166667,-1.748575,-2.11446,0,0.318257,0.000262,0.000215,0,0,0,0,62001,3210,1,6,3,important
13,13,0.097744,0.371429,0.387209,0.021324,0.263423,0.295827,0.00194,0.001332,0.107814,0,0,1,31744,3331,1,1,7,important
6,3,0.157895,0.06,1.086454,0.027423,0.332415,0.366204,0.001212,0.000311,0.119757,0,0,0,7281,1100,1,4,3,important
2,2,0.086957,0.333333,-0.750551,-1.116435,0.346574,0.346574,0.001081,0.00034,0.054054,0,0,1,15236,1658,1,1,4,important
1,4,0.166667,0.4,-0.275441,0.744969,0,0.346574,0.000375,0.00034,0,0,0,0,4737,554,1,3,1,important
1,1,0.111111,0.333333,0.29191,-0.073975,0,0,0.00015,0.000288,0,0,0,0,2686,666,1,9,24,important
4,1,0.4,0.142857,0.794301,-0.957877,0.346574,0,0.000809,0.000219,0.048973,0,0,0,6501,1140,1,2,6,important
1,3,0.25,0.272727,0.005159,0.737887,0,0,0.00013,0.001485,0,0.152298,0,0,3578,740,1,9,3,important
1,30,0.25,0.30303,-0.353582,2.681731,0,0.283584,0.000135,0.002966,0,0.254398,0,1,5122,894,1,13,1,important
1,1,0.25,0.5,0.04682,-0.319065,0,0,0.000136,0.00009,0,0,0,0,3432,680,1,24,44,important
1,1,0.25,0.5,-0.989582,-1.355467,0,0,0.000262,0.000132,0,0,0,0,9675,1342,1,8,6,important
1,2,0.5,0.666667,-0.518607,-0.191344,0,0.346574,0.000311,0.000298,0,0,0,0,6041,1266,1,25,3,important
18,50,0.174757,0.290698,1.558428,2.214195,0.341518,0.228022,0.006182,0.004086,0.319688,0.228533,0,0,13625,1733,1,1,2,important
1,1,0.5,0.142857,0.139889,-0.225995,0,0,0.000605,0.000386,0.095299,0.024025,0,0,3127,468,1,8,9,important
8,1,0.333333,0.5,4.142476,1.69715,0.330782,0,0.001127,0.00011,0.289407,0.040738,0,0,457,120,1,1,1,important
5,7,0.192308,0.7,1.140897,1.111485,0.35164,0.334747,0.000786,0.001342,0.060521,0.107059,0,0,5746,1440,1,8,2,important
6,2,0.206897,0.142857,-0.19541,-1.659907,0.332415,0,0.000788,0.000186,0,0,0,0,26236,2239,1,1,8,important
1,1,0.071429,1,0.90771,0.541826,0,0,0.000336,0.000206,0.06842,0.001531,0,0,1451,407,1,4,1,important
1,1,0.333333,0.142857,0.370495,0.004611,0,0,0.000156,0.000098,0,0,0,0,2483,616,1,10,26,important
2,16,0.4,0.222222,-0.005958,1.707599,0.346574,0.188385,0.000117,0.00179,0,0.155874,0,0,7236,1068,1,15,13,important
2,1,0.25,0.166667,-0.769792,-1.828824,0.346574,0,0.000535,0.000178,0,0,0,0,15532,1518,1,1,23,important
2,9,0.4,0.209302,-0.930123,0.20807,0,0.174416,0.000372,0.001164,0,0.022935,0,0,18233,1756,1,12,3,important
1,1,0.125,1,1.856216,1.490332,0,0,0.00037,0.000327,0.155324,0.138448,0,0,562,259,1,1,10,important
5,2,0.142857,0.1,0.957879,-0.324296,0.333045,0.346574,0.002629,0.000765,0.245873,0.051704,0,0,6900,1151,1,2,12,important
1,1,0.2,0.090909,0.764747,0.398863,0,0,0.000308,0.000195,0.016517,0,0,0,1674,444,1,14,11,important
1,3,0.2,0.157895,-1.745328,-1.0126,0,0.366204,0.000951,0.000874,0.02111,0,0,0,20600,2024,1,15,3,important
3,1,0.214286,0.25,-0.154328,-1.618824,0.318257,0,0.000852,0.000322,0.034781,0,0,0,12590,1637,1,1,31,important
1,3,0.076923,0.272727,-0.036981,0.695747,0,0.318257,0.001271,0.000368,0.170693,0,0,0,3732,689,1,13,4,important
2,1,0.117647,0.25,-0.836533,-1.895565,0.346574,0,0.000766,0.000051,0,0,0,0,16604,1790,1,3,4,important
1,1,0.142857,1,-1.138626,-1.50451,0,0,0.000288,0.000071,0,0,0,0,11230,1327,1,4,25,important
1,7,0.111111,0.368421,0.29751,1.877536,0,0.295015,0.000301,0.001346,0.004799,0.180857,0,0,2671,673,1,4,2,important
3,1,0.230769,1,0.861691,-0.602805,0,0,0.000743,0.000084,0.070174,0,0,0,4558,933,1,2,5,important
4,1,0.181818,0.25,-0.392497,-2.144675,0.346574,0,0.000749,0.000356,0,0,0,0,21301,2227,1,4,7,important
1,1,0.071429,1,-1.92083,-2.286715,0,0,0.000149,0.000125,0,0,0,0,24552,2422,1,4,2,important
5,1,0.2,1,0.201621,-1.773701,0.250201,0,0.000603,0.000107,0,0,0,0,14699,2278,1,3,2,important
6,4,0.146341,0.307692,0.993156,0.221807,0.225281,0,0.004619,0.00075,0.308001,0.009243,0,0,7993,1326,1,1,4,important
1,3,0.25,0.25,-1.370741,-0.638013,0,0.318257,0.000233,0.0003,0,0,0,0,14164,1903,1,1,4,important
1,1,0.333333,1,-2.24236,-2.608244,0,0,0.00085,0.000809,0,0,0,0,33863,2069,1,9,7,important
1,26,0.333333,0.270833,-0.532579,2.359633,0,0.250764,0.000543,0.002626,0.001978,0.197766,0,0,6126,1092,1,13,3,important
2,2,1,0.666667,0.259492,-0.106392,0.346574,0,0.000458,0.00064,0,0.0061,0,0,5549,722,1,4,11,important
1,4,1,0.444444,0.25428,1.27469,0,0.281168,0.000143,0.001025,0,0.129707,0,0,2789,673,1,6,2,important
1,1,0.125,0.5,-1.881453,-2.247338,0,0,0.000082,0.000143,0,0,0,0,23604,2326,1,6,4,important
1,1,1,0.2,-1.385249,-1.751134,0,0,0.000365,0.000114,0,0,0,0,14371,1176,1,4,12,important
24,2,0.188976,0.133333,2.355714,-0.495077,0.330033,0,0.004227,0.000704,0.285909,0,0,0,8185,1342,1,1,11,important
2,3,0.1,0.2,-0.286567,-0.246987,0.346574,0.318257,0.001803,0.00087,0.179461,0.045697,0,0,9580,1016,1,2,2,important
1,11,0.083333,0.161765,-1.599011,0.433,0,0.305488,0.00047,0.00109,0,0.019126,0,0,17796,1255,1,6,2,important
1,1,0.166667,0.25,0.955708,0.589824,0,0,0.00083,0.000102,0.17048,0,0,0,1383,533,1,19,7,important
2,2,0.153846,0.5,-2.39088,-2.756764,0.346574,0,0.000474,0.000239,0,0,0,1,78570,5182,1,1,3,important
2,7,0.4,0.25,1.192868,2.079747,0,0.318567,0.000166,0.002357,0,0.287779,0,0,2182,392,1,11,4,important
1,3,0.333333,0.3,0.135103,0.867831,0,0.318257,0.000278,0.000547,0,0.036893,0,0,3142,654,1,1,2,important
5,2,0.1,0.083333,0.299009,-0.983166,0.316757,0.346574,0.000838,0.000382,0.030562,0,0,0,13335,1433,1,3,4,important
3,41,0.375,0.525641,1.559236,3.808311,0.318257,0.246783,0.000488,0.004354,0.097307,0.352933,0,0,2269,386,1,16,5,important
2,11,0.166667,0.37931,0.335863,1.674726,0.346574,0.152318,0.000673,0.001263,0.038272,0.098194,0,0,5141,1181,1,23,2,important
16,1,0.144144,0.333333,0.537252,-2.601221,0.303078,0,0.002865,0.000063,0.161234,0,0,1,33626,3189,1,2,8,important
1,1,0.125,0.333333,1.117844,0.75196,0,0,0.000354,0.000106,0.109394,0,0,0,1176,364,1,6,1,important
15,1,0.211268,0.5,-0.801793,-3.875727,0.233999,0,0.000676,0.000383,0,0,0,0,120278,6347,1,1,8,important
1,19,0.166667,0.327586,-2.095027,0.483527,0,0.222972,0.000326,0.001343,0,0,0,0,29224,2897,1,6,1,important
1,4,0.076923,0.153846,-0.20096,0.81945,0,0.346574,0.000723,0.000829,0.06099,0.053875,0,0,4397,1096,1,1,2,important
4,4,0.235294,0.571429,-0.297313,-0.663198,0.281168,0.346574,0.001689,0.00044,0.09923,0,0,0,19367,2746,1,3,18,important
2,53,0.064516,0.291209,0.319273,3.230533,0,0.170151,0.000274,0.006638,0,0.363663,0,0,5227,857,1,1,1,important
1,1,0.166667,0.142857,1.285981,0.920097,0,0,0.000369,0.000218,0.150905,0.089938,0,1,994,339,1,9,6,important
1,13,0.5,0.175676,-0.22367,1.975395,0,0.229031,0.00014,0.002116,0,0.218442,0,0,4498,415,1,7,1,important
1,2,0.076923,0.666667,0.067724,0.394987,0,0,0.000284,0.000556,0,0.047102,0,1,3361,575,1,22,11,important
1,6,0.142857,0.352941,-2.39985,-0.973975,0,0.332415,0.00009,0.000296,0,0,0,0,39639,3063,0,9,1,important
3,1,0.1875,0.076923,-0.985854,-2.450351,0.318257,0,0.000196,0.000041,0,0,0,0,28917,2641,1,16,13,important
1,38,0.2,0.204301,-1.599516,1.672185,0,0.136486,0.000376,0.00484,0,0.232751,0,0,17805,1222,1,15,2,important
1,1,0.333333,0.5,-0.856922,-1.222806,0,0,0.000098,0.000214,0,0,0,0,8473,1436,1,21,35,important
1,6,0.166667,0.193548,-0.087913,1.337962,0,0.346574,0.000134,0.000712,0,0.060547,0,0,3927,794,1,2,8,important
18,1,0.136364,0.5,1.115202,-2.141054,0.248991,0,0.004604,0.000429,0.25284,0,0,0,21224,2199,1,1,11,important
83,177,0.21447,0.278302,?,?,0.096452,0.145118,0.001132,0.002319,0,0.027015,0,0,269661,8098,0,1,1,important
8,2,0.32,0.4,1.4678,-0.284379,0.188385,0,0.000776,0.001066,0.036909,0.047248,0,0,6630,1285,1,3,25,important
1,1,0.5,1,-0.328074,-0.693958,0,0,0.000112,0.000237,0,0,0,0,4993,1079,1,14,46,important
46,1,0.261364,0.5,-0.313363,?,0.052366,0,0.001223,0.003858,0.011706,0.111572,0,0,226324,4311,1,1,12,important
1,1,0.25,0.090909,-0.542649,-0.908533,0,0,0.000214,0.000076,0,0,0,0,6188,937,1,18,6,important
5,1,0.294118,0.5,0.519531,-1.455791,0.250201,0,0.000717,0.000123,0.002518,0,0,0,10696,1537,1,3,10,important
2,8,0.666667,0.571429,0.818748,1.839158,0,0.330782,0.000132,0.002211,0,0.210028,0,0,3172,804,1,1,5,important
2,1,0.5,0.166667,1.069702,0.01067,0,0,0.000142,0.000555,0,0.046858,0,0,2468,719,1,4,4,important
1,1,0.2,0.5,0.153087,-0.212797,0,0,0.000149,0.000095,0,0,0,1,3086,645,1,24,42,important
1,2,0.1,0.5,-2.059926,-1.732663,0,0.346574,0.000093,0.000515,0,0,0,0,28216,2527,1,5,19,important
2,2,0.142857,0.333333,0.396402,0.030518,0,0,0.00049,0.000419,0.010265,0,0,0,4839,657,1,6,15,important
2,1,0.285714,1,1.074983,0.015952,0,0,0.00114,0.000278,0.158722,0,0,0,2455,629,1,11,7,important
7,1,0.107692,0.166667,0.750596,-1.561199,0.265437,0,0.001399,0.002264,0.104559,0.13995,0,0,11885,1557,1,9,18,important
1,1,0.090909,0.111111,0.753461,0.387576,0,0,0.000334,0.000205,0.065563,0,0,0,1693,405,1,1,3,important
2,1,0.2,0.5,0.555559,-0.503472,0,0,0.001093,0.00009,0.143319,0,0,0,4127,774,1,2,24,important
