@relation statAttr

@attribute count(AB) numeric
@attribute count(BC) numeric
@attribute 'normalized count(AB)' numeric
@attribute 'normalized count(BC)' numeric
@attribute PMI(AB) numeric
@attribute PMI(BC) numeric
@attribute entropy(AB) numeric
@attribute entropy(BC) numeric
@attribute 'jaccard similarity(AB)' numeric
@attribute 'jaccard similarity(BC)' numeric
@attribute 'NMS similarity(AB)' numeric
@attribute 'NMS similarity(BC)' numeric
@attribute 'ontology mentioned(AB)' numeric
@attribute 'ontology mentioned(BC)' numeric
@attribute frequency(B) numeric
@attribute 'neighbor count(B)' numeric
@attribute novel(B) numeric
@attribute 'time to indication(AB)' numeric
@attribute 'time to indication(BC)' numeric
@attribute label {important,unimportant}

@data
1,3,0.166667,0.166667,1.185562,2.663756,0,0.366204,0.000693,0.001081,0.171783,0.233973,0,0,1099,421,1,19,6,important
1,1,0.111111,0.333333,-0.542002,-0.162421,0,0,0.000517,0.001052,0,0.125283,0,1,6184,1043,1,4,1,important
2,1,0.142857,1,-2.007095,-2.320661,0,0,0.000357,0.000116,0,0,0,1,53528,3347,1,5,14,important
9,1,0.243243,0.5,-0.203836,-2.02148,0.318257,0,0.000664,0.000071,0,0,0,0,39687,2352,1,3,7,important
4,2,0.166667,0.222222,0.704896,0.39133,0.346574,0.346574,0.000781,0.000145,0.058405,0,0,0,7109,1142,1,7,13,important
2,16,0.4,0.131148,-0.930123,1.5289,0,0.275858,0.000372,0.001851,0,0.176918,0,0,18233,1756,1,12,13,important
1,2,1,0.25,0.664777,1.737506,0,0,0.000158,0.000472,0,0.098852,0,0,1850,451,1,31,23,important
1,3,0.2,0.142857,-1.427954,0.05024,0,0.318257,0.000316,0.000219,0,0,0,1,14998,2774,1,25,4,important
5,3,0.142857,0.230769,0.957879,0.826635,0.333045,0,0.002629,0.000506,0.245873,0.051318,0,0,6900,1151,1,2,6,important
14,8,0.205882,0.142857,1.221559,1.041525,0.318567,0.245207,0.001706,0.002336,0.12041,0.206222,0,0,14842,1920,1,3,2,important
1,1,0.071429,0.25,0.44575,0.825331,0,0,0.000309,0.001595,0.018929,0.243157,0,0,2303,512,1,7,6,important
3,1,0.230769,0.333333,-0.126706,-0.845737,0.366204,0,0.00068,0.000358,0,0,0,1,12247,1694,1,2,21,important
1,5,0.2,0.147059,-1.745328,0.243691,0,0.333045,0.000951,0.001288,0.02111,0.11665,0,0,20600,2024,1,15,1,important
3,4,0.214286,0.285714,-0.154328,0.512936,0.318257,0.346574,0.000852,0.000517,0.034781,0.010579,0,0,12590,1637,1,1,8,important
1,4,0.2,0.571429,0.27164,2.037516,0,0.346574,0.002003,0.000406,0.233046,0.049016,0,0,2741,830,1,3,3,important
1,4,0.333333,0.137931,-0.310088,1.455787,0,0.346574,0.001279,0.001043,0.150851,0.154217,0,0,4904,1181,1,7,5,important
2,3,0.153846,0.333333,0.669654,1.4547,0.346574,0,0.000999,0.000203,0.142161,0,0,0,3682,785,1,4,7,important
1,22,0.1,0.26506,-0.491083,2.97954,0,0.12255,0.000654,0.004525,0.029423,0.331275,0,0,5877,1415,1,7,1,important
4,1,0.266667,0.25,2.263462,1.256749,0.346574,0,0.001197,0.000265,0.228427,0.062817,0,0,1496,498,1,2,9,important
1,1,0.071429,0.333333,0.403245,0.782826,0,0,0.000161,0.000241,0,0.020874,0,0,2403,647,1,12,1,important
3,1,0.176471,0.142857,1.088517,0.369485,0.366204,0,0.001186,0.000641,0.174391,0.117274,0,0,3633,823,1,1,2,important
1,5,0.142857,0.454545,-1.138626,0.850393,0,0.35164,0.000288,0.00048,0,0.010478,0,0,11230,1327,1,4,9,important
1,5,0.25,0.119048,0.359282,2.348301,0,0,0.000162,0.000973,0,0.194531,0,0,2511,470,1,21,1,important
2,4,0.333333,0.210526,-0.138314,0.934414,0,0.346574,0.000227,0.001039,0,0.134913,0,0,8260,955,1,1,3,important
1,1,0.166667,0.2,0.913932,1.293513,0,0,0.000842,0.000517,0.179057,0.133798,0,0,1442,633,1,7,11,important
4,2,0.181818,0.2,-0.392497,-0.706063,0.346574,0,0.000749,0.000241,0,0,0,0,21301,2227,1,4,12,important
2,13,0.181818,0.240741,0.802177,3.05356,0,0.178654,0.00099,0.002803,0.138312,0.299418,0,0,3225,734,1,11,8,important
5,2,0.2,0.285714,0.201621,-0.335088,0.250201,0,0.000603,0.000233,0,0,0,0,14699,2278,1,3,3,important
2,19,0.222222,0.19,-1.33363,1.297243,0.346574,0.244094,0.001424,0.00125,0.072117,0.107214,0,0,27296,3012,1,1,1,important
3,10,0.5,0.625,3.213286,4.79684,0,0,0.000189,0.005327,0.115401,0.465273,0,0,434,120,1,7,4,important
1,3,0.5,0.272727,0.09151,1.569703,0,0.318257,0.000289,0.000413,0,0.054111,0,0,3282,1104,1,2,3,important
1,1,0.25,0.1,-1.370741,-0.991159,0,0,0.000233,0.000185,0,0,0,0,14164,1903,1,1,7,important
1,5,0.125,0.192308,-0.018046,1.970973,0,0.35164,0.001454,0.000623,0.195297,0.108734,0,0,3662,1022,1,7,1,important
3,14,0.272727,0.291667,-1.585148,0.334878,0.318257,0.205058,0.000185,0.000583,0,0,0,0,52653,5280,0,2,1,important
4,8,0.173913,0.533333,-0.499133,0.573595,0.346574,0.245207,0.001151,0.000326,0.04747,0,0,0,23698,2497,1,4,10,important
3,1,0.065217,0.25,0.995285,0.276254,0.318257,0,0.001497,0.000217,0.206671,0,0,0,3988,723,1,4,7,important
1,7,1,0.179487,-1.385249,0.940242,0,0.319259,0.000365,0.00241,0,0.211943,0,0,14371,1176,1,4,1,important
2,12,0.068966,0.153846,0.308805,2.480146,0,0,0.000855,0.003608,0.087061,0.316716,0,0,5282,1178,1,8,3,important
1,7,0.2,0.291667,-0.179349,2.146142,0,0.319259,0.000938,0.002042,0.118455,0.250922,0,0,4303,1210,1,6,4,important
2,5,0.1,0.357143,-0.286567,1.009304,0.346574,0,0.001803,0.00044,0.179461,0.016183,0,0,9580,1016,1,2,2,important
24,10,0.179104,0.37037,?,-1.802168,0.251981,0.35164,0.000406,0.000191,0,0,0,0,318715,9142,0,1,1,important
14,4,0.148936,0.166667,-1.494615,-2.367797,0.238311,0.346574,0.000965,0.000127,0,0,0,0,224446,7818,1,1,1,important
2,1,0.2,0.166667,1.006507,0.692941,0.346574,0,0.000474,0.000235,0.080548,0.010751,0,0,2629,516,1,26,1,important
1,1,0.333333,0.166667,-0.982425,-0.602844,0,0,0.000475,0.000354,0,0,0,0,9606,1066,1,2,4,important
2,3,0.285714,0.6,-0.63953,0.145516,0.346574,0.318257,0.000307,0.000365,0,0,0,0,13635,1890,1,5,1,important
16,3,0.144144,0.6,0.537252,-0.757143,0.303078,0.366204,0.002865,0.000347,0.161234,0,0,1,33626,3189,1,2,2,important
1,1,0.111111,0.25,1.034667,1.414248,0,0,0.000692,0.00027,0.171043,0.072135,0,0,1278,487,1,6,3,important
9,8,0.243243,0.131148,1.168322,1.43012,0.287265,0.300085,0.002129,0.002585,0.170144,0.231141,0,0,10063,1814,1,1,4,important
1,1,0.2,0.333333,-0.771593,-0.392012,0,0,0.000289,0.00012,0,0,0,0,7780,764,1,2,18,important
18,4,0.122449,0.137931,1.243845,0.119349,0.243281,0.281168,0.005525,0.001149,0.284409,0.102997,0,1,18662,2233,1,1,5,important
15,2,0.211268,0.285714,-0.801793,-2.437114,0.233999,0,0.000676,0.000057,0,0,0,0,120278,6347,1,1,1,important
1,18,0.076923,0.163636,-0.20096,3.068993,0,0.346574,0.000723,0.005158,0.06099,0.363252,0,0,4397,1096,1,1,1,important
1,1,0.333333,0.2,-0.272058,0.107523,0,0,0.000258,0.000176,0,0,0,0,4721,1045,1,15,10,important
4,1,0.235294,1,-0.297313,-1.304026,0.281168,0,0.001689,0.000118,0.09923,0,0,0,19367,2746,1,3,21,important
1,1,0.1,0.142857,0.884548,1.264129,0,0,0.001349,0.000259,0.235686,0.052378,0,0,1485,487,1,13,2,important
1,1,0.090909,0.5,-0.719894,-0.340313,0,0,0.000107,0.000964,0,0.117331,0,0,7388,798,1,1,3,important
3,2,0.230769,0.4,-1.393588,-1.419472,0.318257,0,0.000661,0.000175,0,0,0,0,43474,3878,1,14,3,important
1,3,0.1,0.1875,-1.195062,0.283132,0,0,0.00032,0.000384,0,0,0,0,11882,1518,1,10,2,important
4,1,0.111111,0.066667,1.249919,0.243206,0.346574,0,0.001264,0.000342,0.147203,0,0,0,4122,736,1,1,2,important
3,4,0.1875,0.117647,-0.985854,-0.318591,0.318257,0.346574,0.000196,0.000599,0,0.00508,0,0,28917,2641,1,16,7,important
1,2,0.2,0.153846,-1.599516,-0.526788,0,0,0.000376,0.000432,0,0,0,0,17805,1222,1,15,3,important
2,3,0.166667,0.136364,1.418651,2.203697,0.346574,0.366204,0.000991,0.001507,0.189769,0.254277,0,0,1741,560,1,10,9,important
1,3,0.333333,0.3,-0.856922,0.621272,0,0.366204,0.000098,0.000367,0,0,0,0,8473,1436,1,21,6,important
4,1,0.121212,0.25,0.268089,-0.738624,0.281168,0,0.00114,0.000236,0.091223,0,0,0,11003,1372,1,3,1,important
83,54,0.21447,0.201493,?,0.051363,0.096452,0.215092,0.001132,0.00081,0,0.024985,0,0,269661,8098,0,1,1,important
1,1,0.142857,0.125,0.560661,0.940242,0,0,0.002383,0.000236,0.281904,0.013339,0,0,2053,739,1,16,7,important
1,2,0.25,1,-0.542649,0.530079,0,0,0.000214,0.00138,0,0.166703,0,0,6188,937,1,18,1,important
46,1,0.261364,0.111111,-0.313363,-3.762424,0.052366,0,0.001223,0.000155,0.011706,0,0,0,226324,4311,1,1,16,important
2,1,0.111111,0.111111,-0.275019,-0.588585,0.346574,0,0.000823,0.000496,0.026045,0.002485,0,0,9470,1735,1,5,2,important
2,85,1,0.270701,-0.592685,3.5364,0,0.188785,0.000686,0.007571,0,0.370876,0,0,13011,2045,1,14,1,important
1,12,0.333333,0.25,-3.646733,-0.782245,0,0.319872,0.000143,0.000115,0,0,0,0,137923,5702,1,1,2,important
4,2,0.173913,0.333333,1.25918,0.945614,0.346574,0.346574,0.002854,0.000754,0.269512,0.119646,0,0,4084,783,1,21,8,important
1,3,0.090909,0.230769,1.21605,2.694243,0,0,0.000549,0.000589,0.185827,0.200094,0,0,1066,383,1,1,3,important
58,7,0.327684,0.241379,1.480729,-0.254222,0.139663,0,0.001665,0.001209,0.077086,0.09183,0,0,47450,3109,1,1,1,important
1,4,0.25,0.173913,-0.830493,0.935383,0,0,0.000102,0.000258,0,0,0,0,8252,1049,1,1,2,important
1,14,0.083333,0.27451,-0.194113,2.824525,0,0.286551,0.000572,0.003054,0.069773,0.312047,0,0,4367,904,1,1,2,important
8,1,0.125,0.142857,1.77119,0.07133,0.313871,0,0.003858,0.000426,0.324908,0.064389,0,0,4895,984,1,1,4,important
1,1,0.1,0.333333,-2.042912,-1.663331,0,0,0.000247,0.00009,0,0,0,0,27740,2527,1,13,6,important
1,9,0.1,0.173077,-2.059926,0.516879,0,0.174416,0.000093,0.000774,0,0.038916,0,0,28216,2527,1,5,4,important
2,2,0.142857,0.2,0.396402,0.775983,0,0.346574,0.00049,0.000328,0.010265,0,0,0,4839,657,1,6,2,important
1,1,0.125,0.142857,1.074576,1.454157,0,0,0.000515,0.000266,0.131724,0.065812,0,0,1228,541,1,5,18,important
4,2,0.114286,0.181818,0.506619,0.193053,0.281168,0.346574,0.001873,0.000124,0.169531,0,0,0,8668,1304,1,2,5,important
2,6,1,0.333333,-0.616307,0.861887,0,0,0.000197,0.005342,0,0.315553,0,0,13322,2496,1,12,1,important
4,1,0.117647,0.333333,0.671285,-0.335428,0.346574,0,0.000917,0.000129,0.068608,0,0,0,7352,1289,1,3,25,important
1,10,0.083333,0.212766,-0.235823,2.446343,0,0.300958,0.00044,0.003166,0.0436,0.320119,0,0,4553,615,1,5,1,important
2,4,0.5,0.173913,-0.085108,0.987621,0,0.281168,0.000232,0.000764,0,0.09607,0,0,7832,893,1,6,2,important
4,1,0.285714,0.166667,1.488834,0.482121,0.346574,0,0.000563,0.000398,0.063463,0.042753,0,0,3246,664,1,1,8,important
3,2,0.111111,0.333333,1.473143,1.447259,0,0.346574,0.000641,0.001199,0.123684,0.216909,0,0,2473,409,1,4,18,important
1,2,0.25,0.25,-0.728519,0.344209,0,0,0.000335,0.00058,0,0.052808,0,0,7452,810,1,4,1,important
1,1,0.5,0.125,-0.873542,-0.493961,0,0,0.000328,0.000141,0,0,0,0,8615,959,1,1,26,important
2,1,0.222222,0.083333,-0.296332,-0.609898,0,0,0.000281,0.000349,0,0,0,0,9674,1439,1,3,24,important
1,5,0.5,0.166667,-1.077394,0.911625,0,0.316757,0.000457,0.000339,0,0,0,0,10563,1768,1,45,2,important
3,3,0.125,0.2,-0.750857,-0.371276,0.366204,0.318257,0.001385,0.00022,0.066593,0,0,1,22861,2402,1,4,3,important
1,9,0.142857,0.257143,-0.597668,1.979137,0,0.260618,0.000364,0.002107,0,0.241817,0,1,6538,938,1,4,4,important
