@relation statAttr

@attribute count(AB) numeric
@attribute count(BC) numeric
@attribute 'normalized count(AB)' numeric
@attribute 'normalized count(BC)' numeric
@attribute PMI(AB) numeric
@attribute PMI(BC) numeric
@attribute entropy(AB) numeric
@attribute entropy(BC) numeric
@attribute 'jaccard similarity(AB)' numeric
@attribute 'jaccard similarity(BC)' numeric
@attribute 'NMS similarity(AB)' numeric
@attribute 'NMS similarity(BC)' numeric
@attribute 'ontology mentioned(AB)' numeric
@attribute 'ontology mentioned(BC)' numeric
@attribute frequency(B) numeric
@attribute 'neighbor count(B)' numeric
@attribute novel(B) numeric
@attribute 'time to indication(AB)' numeric
@attribute 'time to indication(BC)' numeric
@attribute label {important,unimportant}

@data
12,1,0.129032,0.111111,-0.027619,0.464291,0.281732,0,0.000714,0.00017,0.031771,0,0,0,4665,844,1,1,12,unimportant
15,6,0.180723,0.176471,0.702072,2.762598,0.257375,0.289188,0.00103,0.003928,0.106217,0.337535,0,0,2811,724,1,3,9,unimportant
10,3,0.238095,0.5,-0.929426,0.843418,0.305152,0.318257,0.000602,0.000344,0,0,0,0,9579,2305,1,6,4,unimportant
254,13,0.245411,0.342105,1.491046,1.495478,0.220613,0.135595,0.004827,0.003286,0.102494,0.22795,0,0,21625,2520,1,1,1,unimportant
14,3,0.184211,0.1875,-1.392604,0.043768,0.266333,0,0.00068,0.000392,0,0,0,0,21311,1387,1,4,5,unimportant
356,176,0.205306,0.25,?,1.101466,0.176645,0.132673,0.003336,0.000842,0,0.011983,0,0,434153,9651,0,1,1,unimportant
43,3,0.182203,0.142857,-0.181037,0.133192,0.262804,0.318257,0.001348,0.0005,0,0,0,0,19488,1739,1,1,24,unimportant
68,16,0.176166,0.275862,0.820764,2.350662,0.263738,0.330782,0.0036,0.001896,0.148721,0.180147,0,0,11317,1810,1,1,6,unimportant
15,3,0.16129,0.107143,0.001305,1.368684,0.287366,0,0.002125,0.001034,0.145728,0.133767,0,0,5665,990,1,7,3,unimportant
16,7,0.186047,0.134615,0.001085,2.151223,0.245207,0.205058,0.000587,0.001126,0,0.15499,0,0,6044,865,1,1,1,unimportant
11,20,0.2,0.5,0.846039,4.420693,0.293628,0.211355,0.000522,0.004696,0.063589,0.375622,0,0,1785,441,1,3,2,unimportant
99,2,0.223476,0.4,2.306542,1.381386,0.19968,0,0.003342,0.000791,0.223061,0.104665,0,0,3729,889,1,1,2,unimportant
17,2,0.165049,0.666667,-0.201393,0.635358,0.263605,0,0.000832,0.000548,0,0.035653,0,0,7863,1126,1,2,7,unimportant
153,13,0.247173,0.40625,?,0.841324,0.201745,0.234289,0.003982,0.000881,0,0.032903,0,0,41596,2434,1,1,3,unimportant
12,2,0.324324,0.285714,2.753797,3.938855,0.274653,0.346574,0.000406,0.003369,0.201899,0.424567,0,0,289,129,1,1,14,unimportant
111,4,0.159712,0.190476,1.639565,1.293146,0.2142,0.346574,0.004522,0.001183,0.251492,0.15255,1,1,8146,1272,1,1,5,unimportant
10,4,0.166667,0.173913,-0.897391,1.163135,0.333045,0,0.000783,0.000507,0,0.016381,0,1,9277,1027,1,2,6,unimportant
22,2,0.205607,0.25,-0.857435,-0.278513,0.297492,0,0.000582,0.000222,0,0,0,0,19610,2229,1,1,6,unimportant
41,21,0.140893,0.212121,0.937117,3.244884,0.244759,0.277337,0.004892,0.003918,0.234201,0.300881,0,0,6074,1385,1,1,3,unimportant
212,131,0.214141,0.389881,?,3.682864,0.225106,0.180561,0.00843,0.007177,0.187227,0.333293,0,0,24452,3071,1,1,1,unimportant
564,36,0.14676,0.193548,?,0.706658,0.168999,0.228293,0.016212,0.001376,0.184598,0.084649,1,1,131794,4617,1,1,1,unimportant
15,1,0.12931,0.045455,0.073772,0.342538,0.302639,0,0.001454,0.000943,0.107073,0.12802,0,0,5269,899,1,2,10,unimportant
30,1,0.15873,1,0.430663,0.006283,0.259391,0,0.001266,0.000151,0.079106,0,0,0,7375,1146,1,1,5,unimportant
34,2,0.169154,0.133333,-0.217228,-0.073624,0.234225,0,0.002029,0.000556,0.018402,0,0,0,15977,1936,1,1,14,unimportant
40,4,0.161943,0.2,0.052413,0.726645,0.274875,0.281168,0.00201,0.001317,0.047687,0.125416,0,1,14354,1802,1,1,9,unimportant
23,10,0.343284,0.188679,0.544262,2.68817,0.118571,0.250201,0.000679,0.002315,0,0.243262,0,0,5047,958,0,2,1,unimportant
56,3,0.189189,0.157895,?,-0.19798,0.251513,0.366204,0.002183,0.000446,0,0,0,0,27139,2172,1,1,10,unimportant
38,5,0.192893,0.294118,?,-0.148313,0.287962,0.321888,0.001317,0.000571,0,0,0,0,43040,2688,1,1,4,unimportant
14,1,0.264151,0.5,-0.261563,0.076197,0.276824,0,0.000361,0.000299,0,0,0,0,6877,529,1,4,7,unimportant
10,77,0.185185,0.35814,0.245296,5.263333,0.305152,0.241602,0.000839,0.022699,0.062897,0.563712,0,0,2959,648,1,2,1,unimportant
28,1,0.137931,0.166667,0.205681,-0.149706,0.258156,0,0.000554,0.000136,0,0,0,0,8620,1052,1,1,2,unimportant
20,7,0.224719,0.225806,0.138853,0.018268,0.249269,0.334747,0.000975,0.0005,0,0,0,0,51010,3416,0,3,1,unimportant
15,3,0.230769,0.1875,0.846898,2.214277,0.345462,0.366204,0.000375,0.000629,0.016745,0.122477,0,0,2432,516,1,4,3,unimportant
472,8,0.163718,0.097561,?,0.859878,0.241785,0.324772,0.026936,0.001668,0.406442,0.1344,0,0,25127,2395,1,1,6,unimportant
112,68,0.19788,0.328502,2.186933,2.328359,0.245006,0.19,0.004046,0.00237,0,0.166069,0,0,49182,3880,1,1,1,unimportant
17,3,0.404762,0.75,0.320045,1.562261,0.28607,0.318257,0.000808,0.000475,0.028463,0.034856,0,0,4668,603,1,3,16,unimportant
190,6,0.236908,0.428571,2.269195,1.790747,0.084504,0.346574,0.005669,0.001614,0.23034,0.163241,0,0,7429,1376,1,1,4,unimportant
34,5,0.144681,0.277778,-0.043718,1.016177,0.169433,0.316757,0.001203,0.000898,0,0.059412,0,0,13432,2173,1,2,4,unimportant
18,1,0.139535,0.25,0.874482,0.960927,0.232975,0,0.001472,0.000589,0.167556,0.099867,0,0,2839,882,1,2,2,unimportant
34,121,0.515152,0.39934,0.775248,5.021495,0.122696,0.190146,0.000958,0.018219,0,0.513101,0,0,5922,1189,1,1,1,unimportant
37,4,0.186869,0.571429,0.037124,0.789318,0.251036,0.346574,0.002689,0.000742,0.052562,0.032561,0,0,13482,2046,1,1,1,unimportant
403,22,0.170042,0.213592,2.116778,0.955801,0.211465,0.255929,0.020551,0.001117,0.304887,0.06288,0,0,62779,3744,1,1,5,unimportant
30,5,0.166667,0.217391,-0.30749,0.877568,0.306107,0.250201,0.000634,0.000479,0,0,0,0,15429,1741,1,4,1,unimportant
18,1,0.191489,0.2,0.138584,0.22503,0.296455,0,0.000534,0.001214,0,0.144789,0,0,5926,1161,1,2,29,unimportant
29,6,0.25,0.15,-0.334867,-0.294131,0,0,0.00156,0.000594,0,0,0,0,59756,3378,1,1,1,unimportant
12,3,0.2,0.5,-0.632175,0.958347,0.31625,0,0.000704,0.000318,0,0,0,0,8539,920,1,11,3,unimportant
10,1,0.232558,1,1.226688,1.90092,0.305152,0,0.000654,0.000238,0.139803,0.046038,0,0,1109,424,1,6,29,unimportant
22,14,0.186441,0.259259,?,1.072046,0.239616,0.128659,0.000801,0.000856,0,0.030492,0,0,35566,2781,1,8,1,unimportant
11,3,0.15942,0.1875,?,-0.174945,0.286656,0,0.000943,0.000412,0,0,0,0,26521,2301,1,1,5,unimportant
24,5,0.244898,0.454545,-0.628891,0.77931,0.252495,0.336506,0.00096,0.00037,0,0,0,0,17022,2788,1,1,2,unimportant
16,1,0.238806,0.2,-0.472903,-0.268674,0.205566,0,0.000421,0.000087,0,0,0,0,9709,1516,1,1,21,unimportant
60,1,0.192926,1,0.984314,-0.133213,0.190791,0,0.004663,0.000732,0.196196,0.050595,0,0,8479,1404,1,4,12,unimportant
11,6,0.323529,0.146341,0.215304,2.585985,0.152318,0.318257,0.000568,0.002807,0,0.281911,0,0,3354,766,1,2,3,unimportant
11,4,0.142857,0.2,?,0.109913,0.293628,0.281168,0.000934,0.000806,0,0.028307,0,1,26596,2570,1,1,18,unimportant
43,1,0.166023,0.333333,0.590538,-0.193845,0.267297,0,0.001722,0.000468,0.066653,0,0,0,9009,1384,1,3,23,unimportant
12,5,0.141176,0.25,-0.807465,1.293883,0.271596,0.250201,0.000832,0.000821,0,0.07617,0,0,10175,1323,1,4,14,unimportant
110,1,0.23913,0.25,3.398739,1.675075,0.148134,0,0.004356,0.000233,0.355202,0.035055,0,0,1390,463,1,1,18,unimportant
22,1,0.129412,0.25,0.615194,0.500969,0.252445,0,0.001251,0.000156,0.084256,0,0,0,4497,982,1,2,1,unimportant
