@relation statAttr

@attribute count(AB) numeric
@attribute count(BC) numeric
@attribute 'normalized count(AB)' numeric
@attribute 'normalized count(BC)' numeric
@attribute PMI(AB) numeric
@attribute PMI(BC) numeric
@attribute entropy(AB) numeric
@attribute entropy(BC) numeric
@attribute 'jaccard similarity(AB)' numeric
@attribute 'jaccard similarity(BC)' numeric
@attribute 'NMS similarity(AB)' numeric
@attribute 'NMS similarity(BC)' numeric
@attribute 'ontology mentioned(AB)' numeric
@attribute 'ontology mentioned(BC)' numeric
@attribute frequency(B) numeric
@attribute 'neighbor count(B)' numeric
@attribute novel(B) numeric
@attribute 'time to indication(AB)' numeric
@attribute 'time to indication(BC)' numeric
@attribute label {important,unimportant}

@data
16,1,0.140351,0.2,1.586403,-1.558647,0.258019,0,0.004111,0.000622,0.245968,0,0,0,11777,2383,1,1,7,important
5,5,0.1,0.185185,0.417664,0.045203,0.316757,0.250201,0.001276,0.00103,0.094504,0.029744,0,0,11843,1612,1,1,1,important
1,53,1,0.540816,0.201553,3.799384,0,0.211373,0.000135,0.006203,0,0.355568,0,0,2940,933,1,26,1,important
1,6,0.2,0.24,-1.796427,-0.377129,0,0.289188,0.000196,0.00069,0,0,0,0,21680,1948,1,1,5,important
1,137,0.071429,0.325416,-1.381834,3.165686,0,0,0.000493,0.013045,0,0.407071,0,0,14322,1874,1,24,1,important
1,1,1,0.5,0.202234,-0.170227,0,0,0.00028,0.0001,0,0,0,0,2938,781,1,1,15,important
1,24,0.5,0.338028,-2.232448,0.573145,0,0.249312,0.000332,0.001058,0,0,0,0,33529,3256,1,14,1,important
4,3,0.333333,1,0.301167,-0.358976,0.346574,0,0.000768,0.000821,0.009036,0,0,0,10645,1969,1,1,2,important
2,37,0.111111,0.258741,-0.275019,2.270291,0.346574,0.154552,0.000823,0.005575,0.026045,0.288863,0,0,9470,1735,1,5,1,important
4,1,0.114286,0.25,-1.85489,-3.613645,0,0,0.000707,0.000214,0,0,0,0,91941,4406,1,4,13,important
1,2,0.5,0.5,-1.791109,-1.470423,0,0,0.000188,0.00025,0,0,0,0,21565,2882,1,8,23,important
1,1,0.1,0.142857,-0.498205,-0.870666,0,0,0.000524,0.000287,0.034965,0,0,0,5919,884,1,9,16,important
1,100,0.5,0.314465,-0.250648,3.982061,0,0.161858,0.000117,0.011506,0,0.421851,0,0,4621,646,1,25,1,important
4,1,0.083333,0.055556,0.454473,-1.304283,0.281168,0,0.000877,0.000211,0.042323,0,0,0,9132,1588,1,5,6,important
3,8,0.333333,0.222222,-0.295504,0.312864,0.318257,0.188385,0.001328,0.001135,0.071491,0.00578,0,0,14499,2314,1,3,1,important
5,4,0.3125,0.083333,-1.016765,-1.61237,0.333045,0.281168,0.00034,0.000398,0,0,0,0,49708,2814,1,5,4,important
18,4,0.131387,0.190476,0.265075,-1.611464,0.275699,0,0.001733,0.001236,0.080464,0,0,0,49663,3225,1,1,16,important
1,3,0.083333,0.25,-1.81117,-1.085019,0,0,0.000162,0.000423,0,0,0,0,22002,2739,1,1,11,important
58,39,0.327684,0.190244,1.480729,0.711387,0.139663,0.197729,0.001665,0.002745,0.077086,0.104353,0,0,47450,3109,1,1,1,important
1,7,0.25,0.368421,-0.830493,0.742956,0,0.341454,0.000102,0.00103,0,0.056915,0,0,8252,1049,1,1,2,important
1,1,1,0.5,0.429812,0.057351,0,0,0.000153,0.000107,0,0,0,0,2340,591,1,21,10,important
10,2,0.16129,1,0.476527,-1.505372,0.282624,0,0.000745,0.000139,0,0,0,0,22332,1554,1,2,4,important
1,3,0.333333,0.428571,-2.150437,-1.424286,0,0,0.000611,0.000233,0,0,0,0,30889,1947,1,5,7,important
1,1,1,1,0.308048,-0.064413,0,0,0.000139,0.0001,0,0,0,0,2643,528,1,6,22,important
5,1,0.263158,0.333333,1.180299,-0.8016,0.316757,0,0.000902,0.000342,0.080826,0,0,0,5524,1373,1,3,9,important
2,2,0.222222,0.166667,0.692454,0.319993,0.346574,0,0.000546,0.000691,0.050972,0.06608,0,1,3599,839,1,16,5,important
1,1,0.142857,0.166667,-0.597668,-0.97013,0,0,0.000364,0.00009,0,0,0,1,6538,938,1,4,10,important
10,1,0.15625,0.333333,1.164494,-1.510553,0.294162,0,0.002354,0.000238,0.207637,0,0,0,11224,1572,1,2,33,important
1,74,0.2,0.37,0.086041,4.017644,0,0.084012,0.000135,0.007687,0,0.383951,0,0,3300,935,1,3,2,important
8,1,0.145455,0.25,-0.032348,-2.484251,0.303252,0,0.001978,0.000098,0.106585,0,0,0,29718,3366,1,1,12,important
2,4,0.142857,0.4,0.615473,0.936158,0,0,0.000264,0.000482,0,0.008143,0,0,3887,765,1,10,5,important
2,2,0.166667,0.5,-0.287089,-0.65955,0.346574,0.346574,0.000789,0.000211,0.026528,0,0,0,9585,1305,1,18,12,important
22,1,0.2,0.2,-0.294592,-3.758095,0.198518,0,0.000789,0.000332,0,0,0,0,106229,5155,1,1,13,important
5,3,0.333333,0.166667,-1.036387,-1.919674,0,0,0.000354,0.000307,0,0,0,0,50693,3104,1,1,2,important
1,3,0.2,0.375,-1.654691,-0.92854,0,0,0.000515,0.000497,0,0,0,0,18815,3190,1,6,3,important
1,3,0.083333,0.333333,-1.460038,-0.733887,0,0,0.000199,0.001289,0,0.035337,0,0,15487,1701,1,6,2,important
1,1,0.166667,0.166667,0.903583,0.531122,0,0,0.000335,0.000228,0.067959,0.014818,0,0,1457,436,1,19,3,important
5,5,0.238095,0.16129,2.560097,2.187636,0.35164,0,0.000825,0.000677,0.167426,0.135635,0,0,1390,441,1,2,16,important
5,8,0.178571,0.205128,-0.428487,-0.330945,0.316757,0.188385,0.000833,0.000611,0.001514,0,0,0,27602,2176,1,1,1,important
1,2,0.083333,0.25,0.374127,0.694813,0,0,0.000316,0.000219,0.030295,0,0,0,2474,572,1,10,4,important
10,1,0.15625,0.25,-0.394082,-3.069128,0.300958,0,0.001112,0.000079,0.014927,0,0,0,53337,4625,1,4,5,important
1,6,1,0.153846,1.012229,2.431527,0,0.318257,0.000162,0.001002,0,0.174119,0,0,1307,544,1,27,1,important
1,6,1,0.6,-0.923796,0.495503,0,0,0.000706,0.000637,0.011192,0,0,0,9059,1799,1,1,9,important
1,1,0.5,0.25,1.26016,0.887699,0,0,0.000361,0.00012,0.126996,0,0,0,1020,264,1,23,2,important
1,30,0.5,0.340909,-0.641069,2.387667,0,0.218067,0.000093,0.003338,0,0.220581,0,0,6828,1316,1,12,1,important
5,2,0.104167,0.25,0.400502,-0.88825,0.333045,0.346574,0.000711,0.000517,0.000298,0,0,0,12048,1528,1,6,3,important
2,5,0.666667,0.833333,-1.02925,-0.485421,0,0.250201,0.000152,0.001332,0,0.016781,0,0,20133,1714,1,2,1,important
2,2,0.25,0.133333,0.98097,0.608509,0.346574,0,0.000155,0.000216,0,0,0,0,2697,446,1,9,1,important
2,1,0.222222,0.25,0.775558,-0.29005,0,0,0.000285,0.000102,0,0,1,0,3312,638,1,9,9,important
14,2,0.117647,0.222222,2.197683,-0.120688,0.247785,0.346574,0.004171,0.000381,0.31405,0,0,0,5592,1126,1,1,4,important
15,9,0.12,0.160714,0.155445,-0.727842,0.272489,0.227913,0.001459,0.000552,0.053753,0,0,0,46181,4009,1,2,3,important
1,2,0.166667,0.666667,2.229294,2.54998,0,0.346574,0.000381,0.000124,0.19681,0.079859,0,0,387,169,1,3,9,important
8,1,0.16,1,1.072746,-1.379157,0.360732,0,0.001426,0.000065,0.103556,0,0,0,9842,2097,1,1,16,important
7,5,0.21875,0.555556,0.570099,-0.138834,0.359664,0,0.000985,0.000721,0.033094,0,0,0,14236,1965,1,3,2,important
33,13,0.212903,0.590909,0.238092,-1.065927,0.22039,0.214662,0.001167,0.000462,0.00972,0,0,0,93539,6218,1,1,3,important
1,1,0.125,0.1,-0.104079,-0.47654,0,0,0.000291,0.000103,0,0,0,0,3991,654,1,7,1,important
1,2,0.111111,0.25,0.509392,0.830078,0,0,0.000299,0.000421,0.001444,0.032975,0,0,2161,708,1,2,12,important
1,2,0.125,0.153846,-0.895243,-0.574557,0,0.346574,0.001832,0.000346,0.183706,0,0,0,8804,1163,1,8,5,important
11,1,0.289474,0.1,1.985919,-0.784437,0.286699,0,0.005034,0.000093,0.335398,0,0,0,5430,844,1,1,10,important
3,1,0.125,0.166667,-0.059589,-1.530663,0,0,0.000354,0.000266,0,0,0,0,11452,955,1,3,4,important
1,1,0.333333,0.333333,-1.344198,-1.716659,0,0,0.000276,0.000289,0,0,0,0,13793,1530,1,4,3,important
1,1,0.125,0.166667,-0.078703,-0.451164,0,0,0.00029,0.000103,0,0,0,0,3891,755,1,23,18,important
1,41,1,0.25,-0.618256,2.722854,0,0.14928,0.00042,0.005949,0,0.317566,0,0,6674,1428,1,11,1,important
4,2,0.153846,1,2.006667,0.941059,0.346574,0,0.00132,0.000113,0.223724,0,0,0,1934,530,1,2,18,important
2,1,0.166667,0.5,-1.138091,-2.2037,0.346574,0,0.000337,0.000085,0,0,0,0,22448,2064,1,3,23,important
3,78,0.214286,0.310757,-1.568274,1.317361,0.318257,0.034297,0.000441,0.008488,0,0.273373,0,0,51772,3454,1,1,1,important
2,1,0.1,0.5,1.733306,0.667698,0,0,0.000335,0.000228,0.066585,0.013366,0,0,1271,335,0,2,4,important
3,1,0.5,0.5,-1.66082,-3.131894,0.318257,0,0.000289,0.00008,0,0,0,0,56792,3324,1,4,11,important
5,2,0.227273,0.2,-1.471772,-2.760524,0.35164,0,0.000309,0.00019,0,0,0,0,78349,4179,1,4,6,important
2,12,0.181818,0.272727,-0.732203,0.687095,0.346574,0.240488,0.000425,0.000618,0,0,0,0,14959,1337,1,15,9,important
1,3,0.1,0.125,-2.941719,-2.215568,0,0,0.000233,0.000087,0,0,0,0,68148,2952,1,10,1,important
1,12,0.1,0.363636,-1.18355,0.928896,0,0.143418,0.000149,0.001295,0,0.04888,0,0,11746,2085,1,7,1,important
4,2,0.4,0.25,0.777674,-0.287935,0.346574,0,0.00049,0.000912,0.010439,0.075688,0,0,6610,1012,1,13,17,important
3,1,0.25,0.066667,-0.620402,-2.091475,0.318257,0,0.000849,0.000059,0.016674,0,0,0,20065,1998,1,1,10,important
5,8,0.138889,0.32,-0.892377,-0.794834,0.333045,0.300085,0.00073,0.000637,0,0,0,0,43894,3237,1,1,1,important
2,3,0.133333,0.5,-1.132283,-1.099279,0,0,0.000764,0.00052,0,0,0,1,22318,2330,1,5,3,important
3,7,0.375,0.318182,0.447199,0.922035,0.318257,0,0.000553,0.00059,0.007463,0,0,0,6899,1054,1,10,2,important
14,2,0.194444,0.095238,0.89962,-1.418751,0.207258,0.346574,0.001888,0.000267,0.113997,0,0,0,20479,2656,1,2,3,important
3,1,0.2,0.5,0.571435,-0.899639,0.366204,0,0.000644,0.000247,0.024587,0,0,0,6093,1029,1,2,24,important
163,1,0.463068,0.333333,3.870885,-1.595327,0.158809,0,0.007846,0.000178,0.346044,0,0,0,12217,1846,1,1,4,important
1,24,0.166667,0.184615,-0.697307,2.108285,0,0.152111,0.000679,0.005132,0.017432,0.288587,0,0,7223,713,1,5,1,important
1,31,0.333333,0.382716,-3.076015,-0.014489,0,0.187208,0.000053,0.001088,0,0,0,0,77943,2797,1,28,2,important
5,12,0.116279,0.292683,-0.10152,0.401488,0.333045,0.306143,0.001818,0.002072,0.118148,0.101378,0,0,19904,1993,1,2,1,important
4,4,0.571429,0.108108,0.700545,0.328083,0.281168,0.346574,0.000383,0.000603,0,0,0,0,7140,1958,1,1,1,important
1,1,0.2,0.25,1.441306,1.068845,0,0,0.000178,0.000237,0.034435,0.062442,0,0,851,337,1,19,27,important
2,20,0.333333,0.28169,-0.746012,1.184112,0,0.249733,0.000468,0.00166,0,0.0633,0,0,15167,2376,1,1,1,important
3,1,0.214286,0.166667,-0.619754,-2.090827,0.366204,0,0.00083,0.000191,0,0,0,0,20052,2462,1,4,12,important
5,2,0.217391,1,0.067784,-1.220968,0.250201,0,0.000565,0.000244,0,0,0,0,16804,1995,1,10,12,important
1,2,0.111111,0.076923,-0.935974,-0.615288,0,0.346574,0.000862,0.000274,0.089662,0,1,1,9170,1198,1,9,5,important
3,1,0.25,0.5,2.372593,0.90152,0,0,0.000862,0.000116,0.194158,0,0,0,1006,456,1,2,8,important
32,7,0.153846,0.4375,2.857569,0.965282,0.06953,0.299135,0.004849,0.000673,0.304691,0,0,0,6607,1199,1,2,1,important
1,2,0.045455,0.4,-0.569122,-0.248436,0,0,0.000327,0.000584,0,0,0,0,6354,1037,1,2,5,important
1,3,0.5,0.130435,-2.492223,-1.766072,0,0.318257,0.000452,0.001085,0,0,0,0,43475,2917,1,27,7,important
1,3,0.166667,0.6,1.217928,1.944079,0,0,0.000175,0.000235,0.020065,0.048489,0,0,1064,262,1,2,6,important
1,31,0.142857,0.238462,0.547114,3.60864,0,0.119609,0.000153,0.00526,0,0.359507,0,0,2081,647,1,7,1,important
1,1,0.111111,0.0625,-0.397881,-0.770342,0,0,0.000263,0.000096,0,0,0,0,5354,980,1,5,6,important
8,1,0.333333,0.5,2.660275,0.208373,0.303252,0,0.000793,0.00011,0.14618,0,0,0,2012,585,1,3,14,important
2,3,1,0.428571,0.896743,0.929747,0.346574,0,0.00015,0.000106,0,0,0,0,2934,716,1,3,7,important
2,1,0.333333,0.333333,-1.144795,-2.210404,0.346574,0,0.000696,0.000186,0,0,0,0,22599,2362,1,4,23,important
5,1,0.208333,1,1.842433,-0.139466,0.250201,0,0.001834,0.00032,0.238162,0.006744,0,0,2849,790,1,3,11,important
1,5,0.333333,0.208333,-1.448804,-0.211828,0,0.316757,0.000579,0.000903,0,0,0,0,15314,1488,1,10,7,important
3,1,0.230769,0.071429,0.329593,-1.141481,0.318257,0,0.000643,0.000989,0.024162,0.060008,0,0,7760,1048,1,3,14,important
1,11,0.25,0.2,-0.088422,1.937012,0,0,0.00063,0.001211,0.051286,0.121249,0,0,3929,894,1,1,9,important
3,7,0.272727,0.538462,0.822116,1.296953,0.318257,0,0.000348,0.0007,0,0.026627,0,0,4742,1111,1,3,1,important
1,1,0.076923,1,1.623863,1.251402,0,0,0.000375,0.000246,0.172019,0.124811,0,0,709,295,1,6,12,important
1,1,0.066667,0.125,0.461947,0.089486,0,0,0.000164,0.000112,0,0,0,1,2266,473,1,6,3,important
7,31,0.170732,0.197452,-0.485208,0.630408,0.295015,0.183451,0.000596,0.008833,0,0.288758,0,0,40898,2635,1,3,3,important
1,4,0.166667,0.4,-2.244248,-1.230415,0,0.281168,0.000103,0.000501,0,0,0,0,33927,2703,1,14,3,important
1,1,0.125,0.333333,-1.388653,-1.761114,0,0,0.001028,0.000182,0.048144,0,0,0,14420,1759,1,20,11,important
3,1,0.333333,0.5,1.985858,0.514784,0.318257,0,0.000321,0.000111,0.040601,0,0,0,1481,411,1,1,7,important
2,2,0.133333,0.181818,1.090997,0.718536,0.346574,0.346574,0.00062,0.000756,0.106533,0.120757,0,0,2416,760,1,18,8,important
1,1,0.5,0.5,-1.172765,-1.545226,0,0,0.000227,0.000125,0,0,0,0,11620,1934,1,5,33,important
1,1,0.333333,1,0.283753,-0.088709,0,0,0.00014,0.000101,0,0,0,0,2708,475,1,3,25,important
19,1,0.145038,0.25,0.237587,-3.079313,0.259593,0,0.002224,0.000148,0.112238,0,0,0,53883,4306,1,1,1,important
3,16,0.272727,0.32,-1.190845,0.11067,0.366204,0,0.00043,0.000939,0,0,0,0,35496,2368,1,2,8,important
1,1,0.045455,0.5,-0.742114,-1.114575,0,0,0.00011,0.000844,0,0.042927,0,0,7554,719,1,3,6,important
1,11,0.166667,0.366667,-1.171301,0.854133,0,0.253182,0.000255,0.004618,0,0.261889,0,0,11603,1279,1,8,1,important
1,9,0.2,0.163636,-1.020921,0.803843,0,0.343481,0.000542,0.000432,0,0,0,0,9983,1333,1,10,7,important
11,2,0.22449,0.285714,-0.753887,-2.831096,0.221394,0.346574,0.000755,0.000272,0,0,0,0,84078,5007,1,1,5,important
1,2,0.333333,0.5,1.389778,1.710464,0,0.346574,0.000177,0.000354,0.029988,0.104302,0,0,896,166,1,29,16,important
1,1,0.111111,0.333333,-0.522901,-0.895362,0,0,0.000561,0.000085,0.01238,0,0,0,6067,1272,1,3,1,important
19,1,0.169643,0.5,1.5486,-1.768301,0.278443,0,0.003569,0.000436,0.254716,0,0,0,14524,1223,1,1,10,important
3,3,0.333333,0.272727,0.798154,0.425693,0,0,0.000449,0.000512,0,0,0,0,4857,1192,1,7,15,important
1,1,0.25,1,-2.365696,-2.738157,0,0,0.000207,0.000157,0,0,0,0,38308,1979,1,15,10,important
2,9,0.086957,0.134328,-0.750551,0.381065,0.346574,0.287265,0.001081,0.0018,0.054054,0.097073,0,1,15236,1658,1,1,1,important
1,4,0.1,0.307692,-1.421734,-0.407901,0,0,0.00062,0.000318,0,0,0,0,14905,1743,1,14,4,important
1,25,0.25,0.247525,-1.851218,0.995197,0,0.250201,0.000416,0.001772,0,0.063965,0,0,22901,2505,1,3,2,important
24,1,0.375,0.5,3.811961,0.261446,0.271548,0,0.003951,0.000327,0.342362,0.02382,0,0,1908,568,1,1,6,important
1,1,0.25,0.142857,0.04682,-0.325641,0,0,0.000136,0.000787,0,0.082391,0,0,3432,680,1,24,6,important
4,1,0.307692,0.083333,-0.972065,-2.730821,0.346574,0,0.002121,0.000272,0.114381,0,0,0,38028,2746,1,5,11,important
1,1,0.066667,0.25,0.027772,-0.34469,0,0,0.000257,0.000377,0,0,0,0,3498,806,1,10,5,important
1,2,0.333333,0.25,0.478859,0.799545,0,0.346574,0.00029,0.000515,0,0.046935,0,0,2228,868,1,11,7,important
1,22,0.25,0.349206,-0.989582,1.728999,0,0.239059,0.000262,0.001758,0,0.115794,0,0,9675,1342,1,8,1,important
1,1,0.25,0.5,0.816858,0.444397,0,0,0.000314,0.000109,0.026827,0,0,0,1589,735,1,11,10,important
18,2,0.174757,1,1.558428,-1.011257,0.341518,0.346574,0.006182,0.000129,0.319688,0,0,0,13625,1733,1,1,16,important
3,1,0.25,0.1,-1.127432,-2.598506,0.318257,0,0.001281,0.000258,0.038144,0,0,0,33315,3267,1,2,3,important
2,1,0.666667,1,0.832716,-0.232892,0.346574,0,0.001276,0.000101,0.172262,0,0,0,3128,881,1,15,21,important
5,5,0.192308,0.384615,1.140897,0.768436,0.35164,0.336506,0.000786,0.000427,0.060521,0,0,0,5746,1440,1,8,2,important
6,6,0.206897,0.166667,-0.19541,-0.567871,0.332415,0.225281,0.000788,0.001167,0,0.004054,0,0,26236,2239,1,1,4,important
1,9,0.071429,0.642857,0.90771,2.732473,0,0.343481,0.000336,0.000228,0.06842,0.015305,0,0,1451,407,1,4,6,important
2,3,0.166667,0.5,-1.555806,-1.522802,0,0,0.000405,0.000133,0,0,0,0,34087,2535,1,2,1,important
1,1,0.333333,1,1.530992,1.158531,0,0,0.000177,0.000118,0.032023,0,0,0,778,279,1,28,10,important
1,3,0.1,0.142857,-0.231862,0.494289,0,0.318257,0.000126,0.00056,0,0.016446,0,0,4535,691,1,9,3,important
2,1,0.4,1,0.922638,-0.14297,0.346574,0,0.000277,0.000498,0,0.02687,0,0,2859,951,1,13,29,important
2,1,0.222222,0.333333,0.652956,-0.412653,0,0,0.001151,0.000307,0.162568,0,1,1,3744,862,1,5,5,important
1,4,1,0.444444,1.388662,2.402496,0,0.346574,0.000176,0.000472,0.027649,0.134986,0,0,897,300,1,43,30,important
2,14,0.25,0.333333,-0.769792,0.803657,0.346574,0.218659,0.000535,0.001574,0,0.082893,0,0,15532,1518,1,1,1,important
9,1,0.243243,0.125,-0.203836,-2.773522,0.318257,0,0.000664,0.000547,0,0,0,0,39687,2352,1,3,14,important
2,2,0.4,0.285714,-0.930123,-1.302584,0,0.346574,0.000372,0.000185,0,0,0,0,18233,1756,1,12,19,important
13,2,0.25,1,2.243507,-0.000757,0.275564,0,0.002113,0.000184,0.214902,0,0,0,4960,942,1,1,17,important
1,2,0.142857,0.666667,-1.596254,-1.275568,0,0.346574,0.000249,0.000212,0,0,0,0,17747,2041,1,1,1,important
1,1,0.142857,0.125,0.33489,-0.037571,0,0,0.000285,0.000204,0,0,0,0,2573,823,1,4,1,important
1,13,0.090909,0.371429,-0.677876,1.514612,0,0.214662,0.00021,0.001783,0,0.142014,0,0,7084,976,1,16,1,important
1,1,0.142857,0.052632,-1.138626,-1.511087,0,0,0.000288,0.000151,0,0,0,0,11230,1327,1,4,1,important
4,5,0.16,0.333333,1.280713,1.131396,0.346574,0.250201,0.002773,0.000673,0.260981,0.052387,0,0,3997,1064,1,4,2,important
4,2,0.181818,0.060606,-0.392497,-1.458105,0.346574,0.346574,0.000749,0.000372,0,0,0,0,21301,2227,1,4,1,important
1,1,0.071429,1,-1.92083,-2.293292,0,0,0.000149,0.000087,0,0,0,0,24552,2422,1,4,28,important
1,2,1,0.5,-0.369657,-0.048971,0,0,0.000121,0.000272,0,0,0,0,5205,718,1,10,4,important
3,2,0.056604,0.142857,0.10367,-0.674257,0.366204,0,0.000412,0.00008,0,0,0,0,9727,1289,1,1,14,important
2,1,0.333333,0.333333,0.591577,-0.474031,0,0,0.000133,0.000097,0,0,0,0,3981,768,1,2,1,important
1,1,0.25,0.5,-1.370741,-1.743202,0,0,0.000233,0.000127,0,0,0,0,14164,1903,1,1,34,important
1,5,0.333333,0.217391,-0.532579,0.704398,0,0.336506,0.000543,0.000499,0.001978,0,0,0,6126,1092,1,13,4,important
2,5,1,0.294118,0.259492,0.803322,0.346574,0,0.000458,0.00078,0,0.039252,0,0,5549,722,1,4,8,important
1,4,1,0.5,0.25428,1.268113,0,0.346574,0.000143,0.000409,0,0.013004,0,0,2789,673,1,6,1,important
1,30,0.125,0.535714,-1.881453,1.147283,0,0.268881,0.000082,0.001145,0,0,0,0,23604,2326,1,6,3,important
2,1,0.068966,0.333333,0.308805,-0.756803,0,0,0.000855,0.000182,0.087061,0,0,0,5282,1178,1,8,23,important
2,1,0.125,0.125,-1.426619,-2.492228,0.346574,0,0.000538,0.00004,0,0,0,0,29956,2626,1,6,2,important
5,1,0.25,1,-0.40551,-2.387409,0.250201,0,0.000622,0.000097,0,0,0,0,26975,2440,1,1,10,important
1,2,0.166667,0.5,0.955708,1.276394,0,0.346574,0.00083,0.000226,0.17048,0.006877,0,0,1383,533,1,19,10,important
2,1,0.285714,1,0.547114,-0.518494,0.346574,0,0.000125,0.000092,0,0,0,0,4162,603,1,4,31,important
2,10,0.153846,0.227273,-2.39088,-1.153903,0.346574,0.213011,0.000474,0.000291,0,0,0,0,78570,5182,1,1,3,important
1,19,0.25,0.159664,-1.334875,1.237103,0,0.251147,0.000162,0.003975,0,0.23508,0,0,13665,1452,1,7,1,important
24,653,0.179104,0.276578,?,?,0.251981,0.11023,0.000406,0.004981,0,0.163537,0,0,318715,9142,0,1,1,important
2,2,0.285714,0.666667,-0.63953,-1.011991,0.346574,0,0.000307,0.000189,0,0,0,0,13635,1890,1,5,22,important
15,3,0.211268,0.142857,-0.801793,-2.783692,0.233999,0,0.000676,0.000161,0,0,0,0,120278,6347,1,1,16,important
1,14,0.166667,0.368421,-2.095027,0.171569,0,0.292002,0.000326,0.000695,0,0,0,0,29224,2897,1,6,1,important
1,4,0.076923,0.153846,-0.20096,0.812874,0,0,0.000723,0.00099,0.06099,0.083335,0,0,4397,1096,1,1,6,important
2,1,0.064516,0.111111,0.319273,-0.746336,0,0,0.000274,0.000099,0,0,0,0,5227,857,1,1,2,important
1,2,0.090909,0.2,-0.719894,-0.399208,0,0,0.000107,0.000741,0,0.018069,0,0,7388,798,1,1,13,important
3,4,0.1875,0.2,-0.985854,-1.070634,0.318257,0.281168,0.000196,0.000258,0,0,0,0,28917,2641,1,16,15,important
1,1,0.333333,0.125,-0.856922,-1.229383,0,0,0.000098,0.000153,0,0,0,0,8473,1436,1,21,22,important
18,1,0.136364,1,1.115202,-2.147631,0.248991,0,0.004604,0.000249,0.25284,0,0,0,21224,2199,1,1,25,important
1,1,1,0.2,2.067421,1.69496,0,0,0.000187,0.000122,0.093389,0.045905,0,0,455,209,0,42,21,important
83,135,0.21447,0.226131,?,?,0.096452,0.05403,0.001132,0.001703,0,0,0,0,269661,8098,0,1,1,important
8,1,0.32,1,1.4678,-0.984103,0.188385,0,0.000776,0.000152,0.036909,0,0,0,6630,1285,1,3,12,important
1,1,0.5,1,-0.328074,-0.700535,0,0,0.000112,0.000085,0,0,0,0,4993,1079,1,14,14,important
2,1,0.181818,0.333333,0.245889,-0.819719,0.346574,0,0.000952,0.000326,0.079106,0,0,0,5625,1450,1,8,3,important
1,2,0.25,0.666667,-0.542649,-0.221963,0,0.346574,0.000214,0.000247,0,0,0,0,6188,937,1,18,1,important
7,53,0.225806,0.392593,-1.580718,0.071202,0.265437,0.151671,0.000465,0.001066,0,0,0,0,122314,6157,1,2,1,important
5,8,0.138889,0.205128,-0.458712,-0.36117,0.321888,0.360732,0.000855,0.000557,0,0,0,0,28449,2700,1,1,6,important
5,6,0.294118,0.162162,0.519531,0.329391,0.250201,0.289188,0.000717,0.00163,0.002518,0.093507,0,0,10696,1537,1,3,1,important
18,2,0.146341,0.222222,0.286115,-2.283571,0.291984,0.346574,0.001158,0.001628,0.019456,0.015613,0,0,48629,3580,1,1,18,important
2,2,0.666667,1,0.818748,0.446287,0,0.346574,0.000132,0.000193,0,0,0,0,3172,804,1,1,13,important
1,1,1,1,-1.57823,-1.950691,0,0,0.00036,0.000051,0,0,0,0,17430,1325,1,3,2,important
1,2,0.2,0.125,0.153087,0.473773,0,0,0.000149,0.002,0,0.230679,0,1,3086,645,1,24,18,important
1,6,0.083333,0.171429,-0.194113,1.225185,0,0,0.000572,0.000714,0.069773,0.084581,0,0,4367,904,1,1,2,important
1,1,0.076923,0.25,0.366877,-0.005584,0,0,0.000475,0.00011,0.082262,0,0,0,2492,523,1,4,7,important
1,4,0.1,0.125,-2.042912,-1.029079,0,0.346574,0.000247,0.00059,0,0,0,0,27740,2527,1,13,9,important
2,1,0.285714,0.166667,0.376757,-0.688851,0,0,0.000376,0.000093,0,0,0,0,4935,962,1,6,2,important
2,7,0.133333,0.636364,0.160242,1.040543,0,0,0.000445,0.000424,0,0,0,0,6128,1513,1,3,15,important
2,3,1,0.6,-0.616307,-0.583303,0,0.318257,0.000197,0.00122,0,0.025347,0,0,13322,2496,1,12,20,important
3,3,0.5,0.214286,0.303142,-0.069319,0.318257,0,0.000748,0.000329,0.04551,0,0,0,7968,1231,1,1,22,important
4,1,0.117647,0.333333,0.671285,-1.087471,0.346574,0,0.000917,0.000238,0.068608,0,0,1,7352,1289,1,3,3,important
1,2,0.125,0.285714,0.260033,0.580719,0,0.346574,0.000322,0.000332,0.041081,0.036101,0,1,2773,454,1,2,7,important
1,1,0.333333,0.125,-0.170948,-0.543409,0,0,0.000128,0.000188,0,0,0,0,4267,775,1,18,20,important
1,7,0.2,0.636364,0.066238,1.639687,0,0,0.000269,0.001075,0,0.120928,0,0,3366,951,1,11,19,important
3,1,0.125,0.2,-0.750857,-2.221931,0.366204,0,0.001385,0.000217,0.066593,0,0,1,22861,2402,1,4,22,important
3,2,0.176471,0.5,1.077567,0.29964,0.318257,0,0.000802,0.000486,0.096848,0.012458,0,0,3673,881,1,1,3,important
