@relation statAttr

@attribute count(AB) numeric
@attribute count(BC) numeric
@attribute 'normalized count(AB)' numeric
@attribute 'normalized count(BC)' numeric
@attribute PMI(AB) numeric
@attribute PMI(BC) numeric
@attribute entropy(AB) numeric
@attribute entropy(BC) numeric
@attribute 'jaccard similarity(AB)' numeric
@attribute 'jaccard similarity(BC)' numeric
@attribute 'NMS similarity(AB)' numeric
@attribute 'NMS similarity(BC)' numeric
@attribute 'ontology mentioned(AB)' numeric
@attribute 'ontology mentioned(BC)' numeric
@attribute frequency(B) numeric
@attribute 'neighbor count(B)' numeric
@attribute novel(B) numeric
@attribute 'time to indication(AB)' numeric
@attribute 'time to indication(BC)' numeric
@attribute label {important,unimportant}

@data
2,1,0.285714,0.2,-1.08555,-1.532365,0.346574,0,0.000203,0.000155,0,0,0,0,21299,1527,1,1,24,important
4,1,0.444444,0.5,1.044891,-0.095071,0.281168,0,0.000925,0.000119,0.088288,0,0,0,5060,851,1,9,25,important
2,5,0.4,0.384615,1.394813,2.557436,0,0.336506,0.000316,0.000828,0.031468,0.151976,0,0,1783,576,1,9,17,important
1,8,0.047619,0.210526,-0.826486,1.499288,0,0.346574,0.000417,0.001718,0,0.167506,0,0,8219,1256,1,4,1,important
1,1,0.5,0.111111,-1.472742,-1.22641,0,0,0.000686,0.000419,0,0,0,0,15685,1990,1,19,5,important
2,1,0.5,0.2,0.716071,0.269256,0.346574,0,0.000308,0.000322,0.017179,0.024364,0,0,3515,427,1,3,12,important
18,1,0.26087,0.333333,0.938266,-1.705773,0.174416,0,0.001815,0.000384,0.099688,0,0,0,25332,2862,1,6,35,important
5,2,0.333333,0.153846,1.301595,0.631637,0.321888,0.346574,0.001046,0.000271,0.127967,0,0,0,4893,1046,1,2,15,important
1,1,0.2,1,-0.362136,-0.115803,0,0,0.000674,0.00014,0.075954,0,0,0,5166,1002,1,17,4,important
2,2,0.5,0.2,-0.106331,0.140001,0.346574,0,0.00147,0.000324,0.141457,0,0,0,8000,1125,1,1,25,important
1,1,0.111111,0.2,-0.522901,-0.276569,0,0,0.000561,0.000232,0.01238,0,0,1,6067,1272,1,3,7,important
10,9,0.285714,0.391304,1.263401,1.404373,0.162541,0.318257,0.001315,0.001093,0.095246,0.072345,0,0,10167,1616,1,1,1,important
3,4,0.176471,0.4,0.502628,1.036642,0.318257,0.281168,0.000294,0.000604,0,0.005806,0,0,6527,1268,1,1,3,important
13,1,0.097744,0.142857,0.387209,-1.931409,0.263423,0,0.00194,0.000163,0.107814,0,0,1,31744,3331,1,1,1,important
1,6,0.1,0.272727,-1.665002,0.37309,0,0.225281,0.000317,0.000914,0,0.014685,0,0,19010,2062,1,5,2,important
1,2,0.1,0.133333,-1.421734,-0.482254,0,0.346574,0.00062,0.000554,0,0,0,0,14905,1743,1,14,9,important
8,3,0.142857,0.333333,2.12132,1.386823,0.324772,0.318257,0.008076,0.000439,0.412059,0.032652,0,0,3449,717,1,1,3,important
2,3,0.066667,0.6,-1.656364,-1.004567,0.346574,0.318257,0.00022,0.000148,0,0,0,0,37693,1647,1,1,30,important
15,66,0.164835,0.286957,-1.430196,0.297741,0.240975,0.039258,0.000479,0.001068,0,0,0,0,225475,6112,1,2,1,important
4,2,0.095238,0.25,0.013368,-0.433447,0.346574,0.346574,0.002453,0.000269,0.194272,0,0,0,14195,1902,1,4,5,important
1,12,0.333333,0.226415,0.587316,3.318555,0,0.284826,0.000329,0.004504,0.055606,0.372111,0,0,1999,403,1,5,1,important
1,1,0.142857,0.5,-1.002113,-0.755781,0,0,0.000342,0.000351,0,0,0,0,9797,1725,1,20,30,important
24,2,0.375,0.2,3.811961,1.573387,0.271548,0.346574,0.003951,0.000989,0.342362,0.172325,0,0,1908,568,1,1,15,important
1,4,0.25,0.235294,0.04682,1.679446,0,0.346574,0.000136,0.000848,0,0.111133,0,0,3432,680,1,24,17,important
4,1,0.190476,0.2,2.306487,1.166525,0.281168,0,0.001842,0.000175,0.269429,0,0,0,1433,526,1,4,10,important
3,1,0.5,0.5,1.918622,1.066342,0.318257,0,0.001304,0.000171,0.217235,0,0,1,1584,563,1,11,16,important
15,359,0.197368,0.270943,-0.656435,2.765169,0.298873,0.099051,0.001057,0.014515,0,0.387123,0,0,104006,4673,1,1,1,important
4,1,0.307692,0.090909,-0.972065,-2.112028,0.346574,0,0.002121,0.0002,0.114381,0,0,0,38028,2746,1,5,27,important
4,3,0.571429,0.214286,1.163959,1.122609,0.281168,0,0.00042,0.000583,0.023567,0.068961,0,0,4492,624,1,11,17,important
1,1,0.142857,0.2,1.055221,1.301553,0,0,0.000166,0.000174,0,0,0,0,1252,550,1,1,2,important
8,1,0.228571,0.2,0.805672,-1.027438,0.360732,0,0.001403,0.000477,0.0995,0,0,0,12855,1473,1,1,15,important
2,1,0.285714,1,0.430667,-0.016148,0.346574,0,0.000349,0.00012,0,0,0,0,4676,1070,1,6,55,important
7,9,0.333333,0.28125,1.152827,1.650474,0.265437,0.174416,0.000927,0.002,0.057306,0.17423,0,0,7949,1510,1,2,1,important
7,1,0.241379,0.2,1.24432,-0.455258,0.319259,0,0.002147,0.00021,0.194045,0,0,0,7254,1998,1,6,19,important
3,2,0.25,1,-1.127432,-1.286565,0.318257,0,0.001281,0.000126,0.038144,0,0,0,33315,3267,1,2,16,important
2,1,0.666667,1,0.832716,0.385901,0.346574,0,0.001276,0.000147,0.172262,0,0,0,3128,881,1,15,45,important
5,2,0.192308,0.166667,1.140897,0.470938,0.35164,0,0.000786,0.000348,0.060521,0,0,0,5746,1440,1,8,9,important
1,1,0.071429,1,0.90771,1.154042,0,0,0.000336,0.000176,0.06842,0,0,0,1451,407,1,4,4,important
4,1,0.16,0.090909,-0.825907,-1.96587,0.346574,0,0.000641,0.000486,0,0,0,1,32857,3374,1,2,14,important
8,1,0.186047,0.5,-0.411216,-2.244326,0.281168,0,0.003275,0.000151,0.171569,0,0,0,43407,3610,1,1,23,important
1,2,0.166667,0.25,0.628159,1.567638,0,0,0.000152,0.000475,0,0.067536,0,0,1919,785,1,20,9,important
16,1,0.207792,0.25,2.347258,-0.178998,0.234306,0,0.011071,0.000678,0.4363,0.039147,0,0,5503,1016,1,1,20,important
1,2,1,0.285714,0.119942,1.059421,0,0.346574,0.000146,0.001215,0,0.17489,0,0,3190,522,1,6,4,important
4,1,0.285714,1,1.789956,0.649993,0.346574,0,0.003752,0.000156,0.323743,0,0,0,2402,681,1,1,5,important
1,18,0.25,0.333333,-0.50829,2.628414,0,0.284805,0.00011,0.002168,0,0.207277,0,0,5979,919,1,9,1,important
9,2,0.243243,0.333333,-0.203836,-1.461581,0.318257,0,0.000664,0.000201,0,0,0,0,39687,2352,1,3,6,important
2,1,0.4,0.333333,-0.930123,-1.376938,0,0,0.000372,0.000304,0,0,0,0,18233,1756,1,12,25,important
3,1,0.375,1,-0.67297,-1.52525,0.366204,0,0.00053,0.000293,0,0,0,0,21148,1996,1,2,30,important
1,3,0.125,0.214286,0.007117,1.352062,0,0,0.000132,0.000963,0,0.122193,0,0,3571,830,1,6,7,important
6,1,0.193548,0.2,0.359547,-1.18588,0.312142,0,0.001425,0.000138,0.090118,0,0,0,15062,2296,1,1,13,important
1,1,0.2,0.2,0.158611,0.404943,0,0,0.000141,0.000294,0,0,0,0,3069,543,1,3,14,important
1,1,0.166667,0.5,-0.425694,-0.179362,0,0,0.000458,0.000118,0,0,0,0,5505,798,1,4,53,important
1,1,0.2,0.166667,-1.816519,-1.570187,0,0,0.000413,0.000576,0,0,0,0,22120,1262,1,7,20,important
1,33,0.142857,0.362637,-1.596254,2.146586,0,0.196623,0.000249,0.002028,0,0.140821,0,0,17747,2041,1,1,2,important
3,1,0.214286,0.090909,-0.154328,-1.006608,0.318257,0,0.000852,0.000349,0.034781,0,0,0,12590,1637,1,1,16,important
5,1,0.185185,0.166667,-1.333029,-2.696135,0.336506,0,0.000458,0.0002,0,0,0,0,68199,3712,1,5,27,important
1,3,0.066667,0.375,-2.381211,-1.036267,0,0.318257,0.00032,0.000682,0,0,0,0,38907,2705,1,9,8,important
2,1,0.285714,0.2,0.477289,0.030474,0,0,0.001191,0.000137,0.147857,0,0,0,4463,784,1,6,6,important
2,1,1,0.25,1.492538,1.045723,0,0,0.000326,0.000341,0.049284,0.056235,0,0,1617,416,1,20,2,important
3,3,0.272727,1,-0.035104,0.211228,0.366204,0,0.000821,0.000533,0.016272,0,0,0,11175,1788,1,2,39,important
1,1,0.166667,0.5,1.317665,1.563997,0,0,0.008436,0.000183,0.46368,0.023403,0,0,963,339,1,2,31,important
12,6,0.210526,0.2,-1.107048,-1.553862,0.268785,0,0.000525,0.000358,0,0,0,0,130571,6640,1,1,1,important
3,1,0.375,0.25,-0.66447,-1.51675,0.318257,0,0.000192,0.000341,0,0,0,0,20969,2054,1,1,22,important
1,1,0.142857,0.25,0.33489,0.581223,0,0,0.000285,0.000445,0,0.038521,0,0,2573,823,1,4,18,important
1,2,0.1,0.222222,-0.234725,0.704755,0,0,0.000233,0.000361,0,0,0,0,4548,1386,1,5,12,important
4,3,0.266667,0.214286,-0.798666,-0.840016,0.346574,0.318257,0.000994,0.000335,0.009825,0,0,0,31974,2703,1,7,19,important
3,1,0.176471,0.166667,1.088517,0.236236,0.366204,0,0.001186,0.000154,0.174391,0,0,0,3633,823,1,1,23,important
1,1,0.071429,0.166667,-1.390108,-1.143776,0,0,0.000341,0.000087,0,0,0,0,14441,1632,1,10,24,important
1,1,0.125,0.5,-1.237572,-0.99124,0,0,0.000451,0.000093,0,0,0,0,12398,1193,1,17,28,important
3,1,0.230769,0.25,0.861691,0.009411,0,0,0.000743,0.000128,0.070174,0,0,0,4558,933,1,2,16,important
4,1,0.181818,0.25,-0.392497,-1.532459,0.346574,0,0.000749,0.000109,0,0,0,0,21301,2227,1,4,19,important
20,1,0.273973,0.25,1.05802,-1.69138,0.25363,0,0.003356,0.000464,0.194013,0,0,0,24970,1226,1,1,7,important
1,2,0.2,0.142857,0.496518,1.435998,0,0.346574,0.000773,0.000323,0.133603,0.025853,0,0,2189,775,1,10,12,important
5,5,0.2,0.185185,0.201621,0.447954,0.250201,0.35164,0.000603,0.001982,0,0.142455,0,0,14699,2278,1,3,7,important
2,11,0.222222,0.150685,-1.33363,0.61745,0.346574,0.286656,0.001424,0.000773,0.072117,0,0,0,27296,3012,1,1,2,important
1,4,0.5,0.25,0.09151,1.724137,0,0,0.000289,0.000602,0,0.081999,0,0,3282,1104,1,2,2,important
2,2,0.4,0.666667,2.747467,2.9938,0,0.346574,0.000373,0.000984,0.164457,0.268418,0,0,461,234,1,22,15,important
1,4,0.25,0.363636,-1.370741,0.261886,0,0.346574,0.000233,0.000317,0,0,0,0,14164,1903,1,1,33,important
1,2,0.333333,0.25,-2.24236,-1.302881,0,0,0.00085,0.000156,0,0,0,0,33863,2069,1,9,20,important
1,1,0.333333,0.5,-0.592762,-0.34643,0,0,0.0001,0.000103,0,0,0,0,6506,955,1,9,20,important
1,1,0.111111,0.2,-0.894334,-0.648002,0,0,0.000455,0.000374,0,0,0,0,8796,1032,1,9,24,important
5,1,0.263158,1,-0.170761,-1.533866,0.333045,0,0.001803,0.000107,0.109137,0,0,0,21331,1550,1,6,49,important
1,8,0.125,0.347826,-1.881453,0.444321,0,0.360732,0.000082,0.000917,0,0.004516,0,0,23604,2326,1,6,1,important
1,3,0.125,0.25,1.468705,2.81365,0,0,0.000353,0.001113,0.106022,0.238086,0,0,828,449,1,4,11,important
2,1,0.125,0.166667,-1.426619,-1.873434,0.346574,0,0.000538,0.000318,0,0,0,0,29956,2626,1,6,13,important
1,1,0.2,0.2,-0.179349,0.066983,0,0,0.000938,0.000417,0.118455,0.012464,0,0,4303,1210,1,6,5,important
5,1,0.25,1,-0.40551,-1.768615,0.250201,0,0.000622,0.000172,0,0,0,0,26975,2440,1,1,16,important
1,2,0.25,0.333333,-1.632333,-0.692854,0,0,0.000498,0.000225,0,0,0,0,18399,2336,1,11,27,important
1,5,0.333333,0.5,-1.927366,-0.071596,0,0.316757,0.000233,0.000993,0,0.021115,0,0,24713,2386,1,4,1,important
2,15,0.1,0.194805,-0.286567,1.974668,0.346574,0.24421,0.001803,0.003847,0.179461,0.291034,0,0,9580,1016,1,2,1,important
4,1,0.444444,0.166667,2.085719,0.945757,0.346574,0,0.000634,0.000166,0.118016,0,0,0,1787,742,1,10,12,important
2,3,0.285714,0.272727,0.547114,1.198912,0.346574,0,0.000125,0.000647,0,0.05596,0,0,4162,603,1,4,5,important
1,1,0.25,0.25,-1.334875,-1.088543,0,0,0.000162,0.000166,0,0,0,0,13665,1452,1,7,4,important
24,97,0.179104,0.287834,?,0.336709,0.251981,0.15195,0.000406,0.000742,0,0,0,0,318715,9142,0,1,1,important
3,1,0.136364,0.5,-0.787617,-1.639897,0.366204,0,0.000691,0.000233,0,0,0,0,23717,2649,1,3,24,important
2,6,0.133333,0.24,0.643651,1.988595,0.346574,0.337135,0.000504,0.001568,0.020365,0.17915,0,0,3779,1063,1,11,4,important
14,2,0.148936,0.222222,-1.494615,-3.194193,0.238311,0.346574,0.000965,0.000101,0,0,0,1,224446,7818,1,1,8,important
5,7,0.16129,0.777778,1.649,2.231804,0.336506,0.299135,0.001061,0.000964,0.132799,0.122517,0,0,3457,889,1,6,6,important
2,1,0.2,0.125,1.006507,0.559692,0.346574,0,0.000474,0.00033,0.080548,0.037385,0,0,2629,516,1,26,17,important
2,5,0.25,0.357143,-1.281171,-0.118548,0.346574,0.316757,0.000085,0.000513,0,0,0,0,25901,2112,1,11,3,important
1,1,0.2,1,0.701666,0.947998,0,0,0.000155,0.00081,0,0.141659,0,0,1783,476,1,3,33,important
5,2,0.096154,0.090909,1.955663,1.285705,0.316757,0,0.007474,0.000338,0.42653,0.050015,0,0,2544,647,1,1,2,important
1,9,0.142857,0.45,-2.225204,0.218353,0,0.287265,0.000374,0.000832,0,0,0,0,33287,2161,1,10,11,important
1,4,0.333333,0.2,-0.982425,0.650202,0,0,0.000475,0.000487,0,0,0,0,9606,1066,1,2,24,important
2,16,0.166667,0.258065,0.335863,2.661636,0.346574,0.290675,0.000673,0.0043,0.038272,0.306589,0,0,5141,1181,1,23,1,important
1,3,0.2,0.272727,-0.771593,0.573351,0,0,0.000289,0.000594,0,0.001119,0,0,7780,764,1,2,1,important
15,3,0.211268,0.230769,-0.801793,-2.164898,0.233999,0.366204,0.000676,0.000233,0,0,0,0,120278,6347,1,1,1,important
1,2,0.333333,0.666667,-0.272058,0.667422,0,0,0.000258,0.000536,0,0.037717,0,0,4721,1045,1,15,12,important
4,30,0.235294,0.365854,-0.297313,1.963922,0.281168,0.208514,0.001689,0.002949,0.09923,0.186369,0,0,19367,2746,1,3,4,important
12,1,0.162162,0.166667,-0.853079,-3.091653,0.306143,0,0.001941,0.000362,0.086087,0,0,1,101286,4165,1,2,14,important
16,2,0.140351,0.166667,1.586403,-0.246706,0.258019,0.346574,0.004111,0.000137,0.245968,0,0,0,11777,2383,1,1,27,important
1,1,0.142857,0.333333,0.003205,0.249537,0,0,0.000268,0.000837,0,0.106375,0,0,3585,738,1,1,5,important
1,1,0.090909,1,-0.662083,-0.41575,0,0,0.000204,0.000105,0,0,0,0,6973,802,1,1,41,important
3,2,0.230769,0.5,-1.393588,-1.552721,0.318257,0.346574,0.000661,0.000083,0,0,0,0,43474,3878,1,14,12,important
1,1,0.076923,0.25,0.067724,0.314057,0,0,0.000284,0.000444,0,0.037405,0,1,3361,575,1,22,25,important
6,8,0.2,0.275862,-0.444439,0.089575,0.312142,0.324772,0.000991,0.000961,0.009301,0.011374,0,0,33655,2803,1,1,9,important
1,5,0.142857,0.142857,-2.39985,-0.54408,0,0.35164,0.00009,0.000212,0,0,0,0,39639,3063,0,9,2,important
3,1,0.1875,1,-0.985854,-1.838134,0.318257,0,0.000196,0.000297,0,0,0,0,28917,2641,1,16,34,important
1,9,0.2,0.2,-1.599516,0.84404,0,0.282895,0.000376,0.000511,0,0,0,0,17805,1222,1,15,8,important
1,3,1,0.333333,0.202234,1.547178,0,0.318257,0.00028,0.000291,0,0,0,0,2938,781,1,1,14,important
2,3,0.285714,0.157895,-0.338038,0.313759,0.346574,0.318257,0.000305,0.000545,0,0,0,0,10086,2740,1,10,3,important
7,1,0.28,0.166667,1.111064,-0.588513,0.299135,0,0.000444,0.001734,0,0.148404,0,0,8288,1503,1,1,3,important
1,4,0.125,0.4,0.133831,1.766458,0,0.281168,0.000143,0.000597,0,0.078504,0,0,3146,455,1,6,6,important
22,73,0.186441,0.285156,0.75228,2.198029,0.341348,0.163516,0.002337,0.002442,0.124699,0.137334,0,0,37290,3495,1,1,1,important
83,72,0.21447,0.239203,?,0.205796,0.096452,0.165432,0.001132,0.001101,0,0.002987,0,0,269661,8098,0,1,1,important
1,15,0.5,0.319149,-2.232448,0.721935,0,0.216115,0.000332,0.000761,0,0,0,0,33529,3256,1,14,1,important
2,1,0.08,0.333333,-0.176324,-0.623139,0.346574,0,0.000474,0.001952,0,0.173643,0,0,8580,1241,1,9,10,important
1,1,0.5,0.25,0.522902,0.769235,0,0,0.000154,0.000321,0,0.02232,0,0,2132,694,1,21,31,important
1,2,0.5,0.333333,-0.328074,0.611405,0,0,0.000112,0.000696,0,0.047044,0,0,4993,1079,1,14,4,important
1,2,0.25,0.25,-0.542649,0.39683,0,0.346574,0.000214,0.000553,0,0.006241,0,0,6188,937,1,18,5,important
46,2,0.261364,0.133333,-0.313363,-3.202525,0.052366,0,0.001223,0.003664,0.011706,0.180537,0,0,226324,4311,1,1,3,important
3,1,0.25,0.166667,0.73242,-0.11986,0.318257,0,0.000726,0.000125,0.062342,0,0,1,5187,950,1,12,3,important
2,1,1,1,-0.592685,-1.0395,0,0,0.000686,0.000312,0,0,0,0,13011,2045,1,14,7,important
4,6,0.114286,0.461538,-1.85489,-1.203092,0,0.332415,0.000707,0.000381,0,0,0,0,91941,4406,1,4,14,important
7,6,0.225806,0.352941,-1.580718,-1.488537,0.265437,0.312142,0.000465,0.00029,0,0,0,0,122314,6157,1,2,1,important
1,1,0.2,0.25,-2.357255,-2.110922,0,0,0.000148,0.000075,0,0,0,0,37986,2497,1,3,19,important
1,2,0.2,0.5,-0.099055,0.840424,0,0,0.000671,0.000976,0.073973,0.126748,0,0,3971,812,1,5,2,important
1,8,0.333333,0.307692,-3.646733,-1.320959,0,0.330222,0.000143,0.000164,0,0,0,0,137923,5702,1,1,1,important
5,3,0.138889,0.272727,-0.458712,-0.723206,0.321888,0.366204,0.000855,0.000217,0,0,0,0,28449,2700,1,1,19,important
3,4,0.333333,0.210526,-0.295504,0.23851,0.318257,0.281168,0.001328,0.000736,0.071491,0,0,0,14499,2314,1,3,12,important
5,1,0.3125,0.5,-1.016765,-2.379871,0.333045,0,0.00034,0.000093,0,0,0,0,49708,2814,1,5,37,important
5,1,0.294118,1,0.519531,-0.843575,0.250201,0,0.000717,0.000163,0.002518,0,0,0,10696,1537,1,3,4,important
1,3,0.142857,0.1875,0.6664,2.011345,0,0,0.000474,0.000661,0.080974,0.1237,0,0,1847,637,1,2,26,important
2,2,0.095238,0.5,0.747278,0.99361,0.346574,0,0.000541,0.000281,0.047162,0,0,0,3407,761,1,1,21,important
2,1,0.285714,0.333333,0.268726,-0.178089,0.346574,0,0.000571,0.000118,0.017719,0,0,0,5498,1104,1,6,21,important
18,3,0.146341,0.5,0.286115,-1.259313,0.291984,0,0.001158,0.000135,0.019456,0,0,0,48629,3580,1,1,6,important
1,1,1,1,3.000332,3.246665,0,0,0.000195,0.000206,0.179766,0.185275,0,0,179,67,1,11,33,important
2,1,0.666667,0.2,0.818748,0.371933,0,0,0.000132,0.000549,0,0.04643,0,0,3172,804,1,1,19,important
2,1,0.133333,0.5,1.811842,1.365027,0,0,0.001033,0.000181,0.21475,0.012226,0,0,1175,405,1,11,2,important
58,8,0.327684,0.2,1.480729,-0.25394,0.139663,0.245207,0.001665,0.001172,0.077086,0.032045,0,0,47450,3109,1,1,1,important
1,4,0.25,0.4,-0.830493,0.802134,0,0.346574,0.000102,0.000314,0,0,0,0,8252,1049,1,1,15,important
3,5,0.6,0.263158,0.980105,1.737263,0,0,0.001352,0.005752,0.151565,0.354821,0,0,4049,829,1,2,1,important
3,1,0.3,0.333333,2.926757,2.074477,0.318257,0,0.000371,0.000196,0.15852,0.090124,0,0,578,194,1,1,10,important
1,1,0.1,0.25,-2.042912,-1.79658,0,0,0.000247,0.000249,0,0,0,0,27740,2527,1,13,26,important
1,1,0.166667,0.166667,0.827614,1.073947,0,0,0.000174,0.000183,0.015879,0.022489,0,0,1572,321,1,1,10,important
2,7,1,0.5,-0.616307,0.882789,0,0.299135,0.000197,0.000468,0,0,0,0,13322,2496,1,12,11,important
1,2,0.333333,0.222222,-2.150437,-1.210958,0,0.346574,0.000611,0.001371,0,0.065718,0,0,30889,1947,1,5,1,important
3,5,0.157895,0.3125,0.21963,0.976787,0.366204,0.250201,0.000978,0.000638,0.059997,0.001494,0,0,8662,1603,1,1,12,important
2,1,0.222222,0.5,-0.734206,-1.181021,0,0,0.000192,0.000261,0,0,0,0,14989,1398,1,3,8,important
2,1,0.5,0.25,-0.085108,-0.531923,0,0,0.000232,0.00012,0,0,0,0,7832,893,1,6,1,important
2,8,0.222222,0.347826,-0.055564,1.577062,0.346574,0.281168,0.000284,0.001949,0,0.17322,0,0,7604,1315,1,3,1,important
7,1,0.107692,0.5,0.750596,-0.948982,0.265437,0,0.001399,0.000168,0.104559,0,0,0,11885,1557,1,9,25,important
1,1,0.111111,0.333333,-0.792202,-0.54587,0,0,0.000522,0.000107,0,0,0,0,7942,1048,1,3,12,important
1,2,0.333333,0.133333,-0.170948,0.768531,0,0.346574,0.000128,0.000265,0,0,0,0,4267,775,1,18,26,important
1,5,0.125,0.217391,-0.409395,1.446376,0,0.316757,0.000111,0.001032,0,0.101644,0,0,5416,931,1,6,6,important
1,7,0.5,0.411765,-1.077394,1.114848,0,0.265437,0.000457,0.000657,0,0.009397,0,1,10563,1768,1,45,11,important
2,4,0.2,0.666667,0.555559,1.495039,0,0,0.001093,0.000568,0.143319,0.058693,0,0,4127,774,1,2,14,important
3,1,0.3,0.166667,0.482306,-0.369974,0.318257,0,0.000987,0.000226,0.089615,0,0,0,6661,821,1,4,9,important
1,1,0.142857,0.2,-0.597668,-0.351336,0,0,0.000364,0.000376,0,0,0,1,6538,938,1,4,28,important
3,1,0.176471,0.142857,1.077567,0.225286,0.318257,0,0.000802,0.000833,0.096848,0.10453,0,0,3673,881,1,1,4,important
