@relation statAttr

@attribute count(AB) numeric
@attribute count(BC) numeric
@attribute 'normalized count(AB)' numeric
@attribute 'normalized count(BC)' numeric
@attribute PMI(AB) numeric
@attribute PMI(BC) numeric
@attribute entropy(AB) numeric
@attribute entropy(BC) numeric
@attribute 'jaccard similarity(AB)' numeric
@attribute 'jaccard similarity(BC)' numeric
@attribute 'NMS similarity(AB)' numeric
@attribute 'NMS similarity(BC)' numeric
@attribute 'ontology mentioned(AB)' numeric
@attribute 'ontology mentioned(BC)' numeric
@attribute frequency(B) numeric
@attribute 'neighbor count(B)' numeric
@attribute novel(B) numeric
@attribute 'time to indication(AB)' numeric
@attribute 'time to indication(BC)' numeric
@attribute label {important,unimportant}

@data
1,80,0.1,0.229885,-0.349075,2.060637,0,0.217031,0.000293,0.004651,0,0.237214,0,0,9450,1076,1,8,1,unimportant
14,5,0.186667,0.178571,4.965242,1.963309,0.205058,0.250201,0.009837,0.00034,0.515296,0.122916,0,0,651,146,1,1,2,unimportant
3,6,0.176471,0.315789,0.376406,-0.902761,0.366204,0.312142,0.00045,0.000478,0.027157,0,0,0,13724,2184,1,7,4,unimportant
2,9,0.095238,0.473684,-0.634095,-1.102332,0.346574,0.318257,0.000453,0.000951,0.020594,0,0,0,25133,2892,1,6,7,unimportant
55,1,0.268293,1,5.68273,-0.296917,0.262578,0,0.025773,0.000048,0.611013,0,0,0,1248,388,1,1,24,unimportant
2,4,0.666667,0.307692,1.549457,0.27029,0,0.346574,0.000284,0.00023,0.041089,0,0,0,2831,1000,1,2,4,unimportant
1,3,1,0.428571,1.606511,0.73281,0,0.366204,0.000367,0.000334,0.115052,0.064945,0,0,1337,490,1,6,8,unimportant
25,4,0.290698,0.571429,2.592891,-1.212005,0,0.346574,0.004314,0.000199,0.317225,0,0,0,12465,2033,1,1,4,unimportant
16,1,0.158416,0.25,2.889841,-1.855061,0.320512,0,0.0087,0.000041,0.432233,0,0,0,5928,1043,1,1,28,unimportant
1,71,0.166667,0.440994,1.326525,3.616891,0,0.170396,0.000336,0.007173,0.087668,0.407849,0,0,1769,199,1,4,1,unimportant
2,6,0.125,0.1875,-1.291766,-2.165467,0.346574,0.289188,0.00015,0.000401,0,0,1,1,48514,3010,1,5,2,unimportant
3,22,0.3,0.282051,-0.852018,-0.831902,0,0.277628,0.000248,0.001028,0,0,0,0,46879,5091,0,1,2,unimportant
2,6,0.2,0.352941,-0.48658,-1.360282,0,0.289188,0.000152,0.000478,0,0,0,0,21686,2386,1,2,1,unimportant
1,1,0.071429,1,1.896939,-0.075374,0,0,0.000368,0.000096,0.116518,0,0,0,1000,431,1,2,5,unimportant
2,58,0.4,0.54717,-0.469934,0.925048,0,0,0.00057,0.002108,0.046763,0,0,0,21328,2219,1,2,1,unimportant
1,1,0.111111,0.2,1.267265,-0.705049,0,0,0.001682,0.000047,0.282516,0,0,0,1877,387,1,3,6,unimportant
129,2,0.208401,0.5,4.800043,-1.338936,0.180285,0.346574,0.055825,0.000304,0.68401,0,0,0,7076,792,1,1,1,unimportant
1,19,0.125,0.213483,-1.281406,-0.309281,0,0.252023,0.0002,0.001145,0,0,0,1,24007,2325,1,8,1,unimportant
1,121,0.142857,0.330601,-2.437393,?,0,0.150824,0.000085,0.005667,0,0.101934,0,0,76274,4267,1,1,1,unimportant
1,2,0.25,0.666667,0.540331,-0.738835,0,0,0.000227,0.000088,0,0,0,0,3883,615,1,1,2,unimportant
1,2,0.125,0.285714,0.303224,-0.975942,0,0.346574,0.000203,0.000259,0,0,0,0,4922,1003,1,20,8,unimportant
12,673,0.146341,0.419576,-1.233105,?,0,0.113865,0.000395,0.004347,0,0.002756,0,0,274500,8887,0,1,1,unimportant
6,36,0.15,0.258993,-0.610299,?,0.337135,0.224383,0.000324,0.001274,0,0,0,1,73626,5043,1,2,1,unimportant
1,1,0.142857,0.25,5.585819,3.613505,0,0,0.00053,0.00005,0.403226,0.215336,0,1,25,18,1,1,1,unimportant
3,18,0.142857,0.206897,-0.079916,-0.26047,0.318257,0.227913,0.000361,0.002012,0,0.001161,0,0,21660,2045,1,1,1,unimportant
1,249,0.125,0.418487,-1.247859,2.29728,0,0.11324,0.000054,0.015943,0,0.359589,0,0,23215,1976,1,1,1,unimportant
2,1,0.4,1,3.299363,0.633902,0.346574,0,0.00089,0.000049,0.267149,0,0,0,492,251,1,2,3,unimportant
1,5,0.166667,0.714286,1.962011,1.599135,0,0.333045,0.001533,0.00048,0.289893,0.121729,0,0,937,302,1,3,2,unimportant
2,7,1,0.388889,0.889712,0.170161,0,0.205058,0.000522,0.00025,0.073395,0,0,0,5476,928,1,1,19,unimportant
22,31,0.201835,0.62,3.483016,1.853647,0.298284,0,0.007244,0.001875,0.418318,0.141325,0,0,4504,1095,1,1,1,unimportant
4,36,0.137931,0.327273,-0.112147,0.112764,0.346574,0.220008,0.000317,0.002537,0,0.012901,0,1,29826,3017,1,2,1,unimportant
2,5,0.153846,1,1.387415,0.331391,0.346574,0.336506,0.00081,0.000228,0.169824,0,0,0,3329,655,1,9,5,unimportant
2,9,0.181818,0.391304,-0.69011,-1.158347,0.346574,0.264853,0.000406,0.000712,0.00277,0,0,0,26581,2779,1,18,2,unimportant
3,36,0.083333,0.197802,-1.730331,?,0,0.193627,0.00011,0.001998,0,0,0,0,112830,6205,1,4,1,unimportant
2,3,0.125,0.5,1.112581,-0.454267,0.346574,0.318257,0.000905,0.000132,0.1646,0,0,0,4382,980,1,8,4,unimportant
1,31,0.166667,0.303922,-0.945817,0.515857,0,0.126512,0.000349,0.001508,0,0,0,0,17163,2569,1,7,1,unimportant
1,24,1,0.307692,-0.367217,0.838523,0,0.224992,0.000201,0.002849,0,0.118859,0,0,9623,2141,1,15,1,unimportant
2,2,0.068966,0.285714,-0.368515,-2.340829,0.346574,0.346574,0.000319,0.000295,0,0,0,0,19271,1832,1,1,3,unimportant
1,7,0.25,0.21875,-1.265535,-1.291939,0,0.319259,0.000066,0.001526,0,0,0,1,23629,2227,1,2,1,unimportant
2,2,0.285714,1,3.560306,1.587992,0,0,0.001856,0.000147,0.360368,0.083664,0,0,379,107,1,1,9,unimportant
4,2,0.666667,1,1.300992,-1.364469,0.281168,0,0.001366,0.000313,0.184837,0,0,0,7259,1398,1,15,11,unimportant
1,6,0.125,0.333333,-0.398822,-0.579377,0,0.225281,0.000122,0.00072,0,0,0,0,9932,1433,1,1,3,unimportant
9,1,0.209302,1,2.81212,-1.357419,0.287265,0,0.006515,0.000045,0.429315,0,0,0,3604,855,1,1,7,unimportant
1,8,0.25,0.470588,-1.575462,-1.468334,0,0.281168,0.000179,0.001063,0,0,0,0,32214,3269,1,10,3,unimportant
2,3,0.166667,0.1875,0.257554,-1.309294,0.346574,0.366204,0.000284,0.000396,0,0,0,0,10304,1305,1,13,12,unimportant
200,404,0.177148,0.224195,1.716804,?,0.10332,0.089512,0.00224,0.004739,0.212042,0.022844,0,0,239476,7861,0,1,1,unimportant
4,1,0.266667,0.5,1.033944,-2.324664,0,0,0.00077,0.00033,0.102392,0,0,0,9481,1859,1,5,4,unimportant
2,27,0.333333,0.278351,-2.310004,?,0.346574,0.28614,0.000045,0.000988,0,0,0,0,134302,5250,1,9,5,unimportant
12,7,0.153846,0.142857,0.931319,-1.579991,0.295898,0.265437,0.000581,0.000835,0.049558,0,0,0,31517,2804,1,1,1,unimportant
1,362,0.2,0.362725,-2.74094,?,0,0.174334,0.000088,0.006552,0,0.103245,0,0,103325,5806,1,1,1,unimportant
1,40,0.142857,0.27972,-1.133243,0.583323,0,0.192163,0.000069,0.002016,0,0.016832,0,0,20701,2664,1,29,2,unimportant
2,2,0.095238,0.285714,1.55904,-0.413274,0,0.346574,0.001207,0.000224,0.20844,0,0,0,2804,765,1,5,12,unimportant
70,18,0.246479,0.18,2.407003,-0.923434,0.212328,0.10728,0.004018,0.002052,0.295642,0,0,0,42032,2955,1,1,1,unimportant
5,2,0.111111,0.142857,1.487084,-1.401521,0.336506,0.346574,0.001266,0.000204,0.182308,0,0,0,7533,983,1,1,4,unimportant
1,6,0.125,0.3,0.131353,-0.049202,0,0,0.000347,0.001169,0.02038,0.060572,0,0,5845,1064,1,15,5,unimportant
11,5,0.174603,0.192308,1.705493,-1.055278,0.344505,0.336506,0.003072,0.002121,0.277731,0.069589,0,0,13321,1484,1,1,2,unimportant
2,2,0.076923,0.666667,1.018558,-0.953756,0.346574,0,0.001475,0.000085,0.21131,0,0,0,4814,981,1,7,6,unimportant
20,3,0.142857,0.157895,1.835703,-2.033731,0.321755,0,0.003874,0.000152,0.298701,0,0,0,21263,2003,1,4,4,unimportant
1,6,0.142857,0.333333,-0.143891,-0.324446,0,0,0.000123,0.001216,0,0.012742,0,0,7697,1950,1,1,5,unimportant
1,6,0.5,0.5,-0.569379,-0.749933,0,0.289188,0.000182,0.00048,0,0,0,0,11779,2361,1,26,1,unimportant
1,8,0.083333,0.275862,-0.142461,-0.035333,0,0.268386,0.000313,0.001301,0.000826,0.059333,0,0,7686,1187,1,2,1,unimportant
3,2,0.5,0.4,0.931605,-1.446174,0.318257,0.346574,0.000323,0.000164,0.006941,0,0,0,7877,1216,1,21,3,unimportant
13,3,0.12381,0.176471,1.132187,-2.306464,0.337444,0,0.002625,0.000775,0.245238,0,0,0,27930,1845,1,1,1,unimportant
1,1,0.142857,0.2,0.847517,-1.124797,0,0,0.000262,0.000091,0.020148,0,0,0,2856,563,1,6,10,unimportant
1,2,0.142857,0.5,-0.302172,-1.581339,0,0.346574,0.000345,0.000208,0.019354,0,0,0,9017,1057,1,2,15,unimportant
1,2,0.083333,0.333333,-0.430338,-1.709505,0,0.346574,0.000693,0.000157,0.097836,0,0,0,10250,982,1,2,4,unimportant
